vedio_url,comment_user,content,comment_time,like_count,dislike_count,reply_count,post_like_count,post_dislike_count,post_comment_count,CrawlTime
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Lucas Barreto,Alguém aqui por causa de Arliza?,2 years ago,19,,2,77K,,274,1682966845762
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Anny Mariany,Aii eu tô tão triste,3 years ago,1,,,77K,,274,1682966846418
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Luis Paredes,"Wtf, recién comentando ahora en 2019? Qué extraño :/",3 years ago,2,,1,77K,,274,1682966846830
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Kathleen MacPeek,😊,2 years ago,1,,,77K,,274,1682966847223
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Dricka,#One,2 years ago,0,,,77K,,274,1682966847599
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Teteumaia Maia,Meu  Deus  eu sou a única  brasileira  que está comentando,2 years ago,22,,8,77K,,274,1682966847957
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,a j,So to my first love 12/17/12,3 years ago,1,,,77K,,274,1682966848797
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Tainá Pereira,Brasileiro alguém???,2 years ago,18,,3,77K,,274,1682966849189
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Denise Burnette,I'm here when you are ready. ,2 years ago,0,,,77K,,274,1682966849561
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Romeo Lettieri,Gracias gente,2 years ago,0,,,77K,,274,1682966849886
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Sebastian Fourcaud,me like,2 years ago,0,,,77K,,274,1682966850218
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Nirabhro Makhal,Why does this song have so les views?,3 years ago,2,,1,77K,,274,1682966850551
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Ashley Cheramie,💚,4 years ago,4,,,77K,,274,1682966850863
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Jean Barbosa,Brasil,3 years ago,2,,,77K,,274,1682966851233
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Happiness😊,💚,2 years ago,0,,,77K,,274,1682966851601
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Almar,Aunque me gustan Más las de películas ,2 years ago,0,,,77K,,274,1682966851928
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,MrBlo_ody,2020 anyone?,3 years ago,202,,10,77K,,274,1682966852482
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Kendrick Rollins,One,3 years ago,3,,,77K,,274,1682966853043
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Mark Jordan,:((((((,3 years ago,0,,,77K,,274,1682966853513
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Camille Victória,Música Tema de Camille e Kauã,2 years ago,0,,,77K,,274,1682966853815
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Dan Ace Gutierrez,...and where it goes wroooooooooooooooooooooooooooooooooooooooo ,2 years ago,1,,1,77K,,274,1682966854244
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Veronica M,Ed Sheeran - One [Official Music Video] ,4 years ago,0,,,77K,,274,1682966854538
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,elias h,Vine porque le tiraron copyright a robleis v:,2 years ago,0,,,77K,,274,1682966854780
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Eleana Romero,larry is real,2 years ago,0,,,77K,,274,1682966854961
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Belinda Golden,It is just a dream. Wake up.,2 years ago,0,,,77K,,274,1682966855177
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,BRAD PARKER,I what to be Ed Sheehan,2 years ago,0,,,77K,,274,1682966855338
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Nahiara Leylen Ulloa,Ed: One ,2 years ago,2,,1,77K,,274,1682966856039
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Francis Fariña,Would you? ,2 years ago,2,,,77K,,274,1682966856392
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,a,I can't remember anything...,2 years ago,1,,,77K,,274,1682966856751
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Diana Trout,"The only thing about this song that doesn't sit well with me is ""I know you're going to be away for awhile"". Like where is she going? Did she commit murder, did she commit fraud? Was she framed for something? What is the whole issue there?",2 years ago,0,,,77K,,274,1682966857052
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Natalia Hernandez,i want to be the only one but i´m nothing :c,3 years ago,1,,,77K,,274,1682966857359
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Mark Jordan,iloveyou anna,3 years ago,0,,,77K,,274,1682966857724
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Ricey,2023 anyone?,3 months ago,2,,,77K,,274,1682966858077
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Benson Naomi,2023 anyone,3 weeks ago,3,,,77K,,274,1682966858324
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Leeh__Alves Alves,Elisa e Artur?? Quem Veio kkk??,2 years ago,31,,2,77K,,274,1682966858561
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Laura Hernández,:c,2 years ago,0,,,77K,,274,1682966858955
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,장희윤,2018?,4 years ago,7,,1,77K,,274,1682966859357
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Estela Guzman,Me mama esta pinche rola a la verga,4 years ago,0,,,77K,,274,1682966859874
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Antonio Rodriguez,Greys Anatomy,3 years ago,0,,,77K,,274,1682966860250
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Wongay Jonas,December 2019,3 years ago,2,,,77K,,274,1682966860553
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,fprtni,The name of this song is probably not copied from Metallica's Songs ,3 years ago,2,,1,77K,,274,1682966860888
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Ghost Fm King,Hi,3 years ago,0,,,77K,,274,1682966861255
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Ryan black tampa bay buccaneers,Hey,4 years ago,4,,,77K,,274,1682966861604
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Joshua Patrick,mârô lang may igit,2 years ago,0,,,77K,,274,1682966861921
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Micaely Brandão,Arliza,2 years ago,2,,,77K,,274,1682966862235
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Puan Mama,I am so gone. Rn,3 years ago,0,,,77K,,274,1682966862575
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Ale Ehehe,Sse,3 years ago,0,,,77K,,274,1682966863300
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Matthew Gale,GG ED,4 years ago,4,,,77K,,274,1682966863651
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Bryan Perez,Ed sheeran is so slept on its disappointing,2 years ago,1,,2,77K,,274,1682966864024
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,juh edits,😍,2 years ago,1,,1,77K,,274,1682966864386
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Veronica M,Ed Sheeran - One [Official Music Video]  ,2 years ago,1,,,77K,,274,1682966864707
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Veronica M,Ed Sheeran - One [Official Music Video]  ,2 years ago,0,,,77K,,274,1682966865130
