vedio_url,comment_user,content,comment_time,like_count,dislike_count,reply_count,post_like_count,post_dislike_count,post_comment_count,CrawlTime
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,THE JACO,uff llevo mas de 10 años esperando este eminem el buen shelly a este ser no le importa nada,3 years ago,0,,,636K,,32K,1682966151669
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Karral Stevens,Love you em!!!!!!,1 year ago,0,,,636K,,32K,1682966151734
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Пomerica,Still fire even Em is after 50,4 months ago,0,,,636K,,32K,1682966151796
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,The Drunk Zaku,People forget that he started out rap battling,1 year ago,1,,,636K,,32K,1682966151872
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Tech through Toni,For the real Slim Shady please stand up,4 years ago,1.7K,,16,636K,,32K,1682966151935
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Forest Hargraves,Aight admitting just heard this the other day in 2020 but THAT BEAT!!!,2 years ago,5,,,636K,,32K,1682966151997
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Ankit Shrestha,2:54,1 year ago (edited),6,,,636K,,32K,1682966152382
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Real shooter,Rap king ,1 year ago,0,,,636K,,32K,1682966152444
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Jomievolution8,Man emm is the GOAT!!! Makes me want to renew my extended car warranty,1 year ago,1,,,636K,,32K,1682966152521
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Anirudhha Editz,🔥,1 year ago,2,,,636K,,32K,1682966152591
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Nova Erebus,"everyone is saying em is back. he never went anywhere, yall just lost trust",4 years ago,1.3K,,29,636K,,32K,1682966152653
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Krykun,This is a really good song to kamikaze to,2 years ago,2,,,636K,,32K,1682966152730
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Xx_noobslayer69_xX,"Hey Em, today is my birthday and one of the only things I want is for my favorite rapper to respond. I've been listening to you and I've loved the music since I was 7, you truly are a goat",2 years ago,3,,,636K,,32K,1682966152794
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Василий Саволайнен,"Producer : So basically , who do you wanna diss on this album?",11 months ago,2,,,636K,,32K,1682966152858
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Toa Kasi,Em killed the industry with this one man this is so underated it should of got a grammy.,1 year ago,5,,1,636K,,32K,1682966152937
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Aydin Oner,Eminem smashing into the top ten,1 year ago,1,,1,636K,,32K,1682966152999
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,jemin patel,"Eminem went Thanos and got all the Infinity Stones and he snapped his fingers, destroying half of hip hop.",4 years ago,581,,13,636K,,32K,1682966153061
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Rushele Robinson,Deep stuff!!,1 year ago,0,,,636K,,32K,1682966153137
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Biggus Dickus.,FUN FACT: THIS IS STILL A BANGER,6 months ago,10,,,636K,,32K,1682966153198
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Vasanth Shetty,I listened every every year,1 year ago,1,,,636K,,32K,1682966153260
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Ghost,Marshall is a lyrical jaggernaut,9 months ago,0,,,636K,,32K,1682966153336
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Noi 124,He rapped so good that he woke Michael Jackson from the dead,1 year ago,3,,,636K,,32K,1682966153399
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Sahil Ali,One thing i want to say about Eminem.....,4 years ago,332,,4,636K,,32K,1682966153461
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,WILL OSPREY,"The music is special, a 44-year-old wish, and it continues Creativity",2 years ago,0,,,636K,,32K,1682966153543
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Sergej Cuk,This beat. Bro...,2 years ago,2,,1,636K,,32K,1682966153607
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Vukani Mavundla,"Greatest in the world, he said it himself&numbers dont lie...",1 year ago,1,,,636K,,32K,1682966153674
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Jeff Joop,If your a real hip-hop fan than u know that LL was quoted in this,3 years ago,1,,,636K,,32K,1682966154119
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Panos Gaitanis,oh baby this is fire,1 year ago,0,,,636K,,32K,1682966154188
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Funkas,"Finally, the real slim shady is alive..",4 years ago,162,,5,636K,,32K,1682966154254
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,am from the island 🏝️🏖️,Best rapper alive ,2 years ago,14,,,636K,,32K,1682966154338
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Daki,Killing! ,2 years ago,2,,,636K,,32K,1682966154402
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,IMD,"So, after listening to Kamikaze album I have only 1 question: how dumb do you have to be to diss or battle this man? It's a rhetorical question, but MGK gave us an answer.",8 months ago,4,,,636K,,32K,1682966154464
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Hesham tanta,this song gives me a chill ,2 years ago,0,,1,636K,,32K,1682966154539
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Capalotti,Album is 3 years old today!,1 year ago,0,,,636K,,32K,1682966154600
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Mingwang,Eminem does not even need the infinity Stones to erase all of the mumble rappers,3 years ago (edited),493,,4,636K,,32K,1682966154661
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,BM1x,I played the chorus of this song on full blast in the airplane. I’m never allowed to fly again.,2 years ago,8,,,636K,,32K,1682966154743
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Swapna George,"If you ask Rick Astley for a DVD of the movie Up, he won’t give it to you because he’s never gonna give you Up. However, by not giving you Up like you asked for it, he’s letting you down. This is known as the Astley paradox.",2 years ago,190,,16,636K,,32K,1682966154805
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,AdityaKrishna Malhotra,I turned to rap cause it made me feel tough when I wasn’t,9 months ago,1,,,636K,,32K,1682966154869
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,rap the wrapper,The beat was funky. I like,2 years ago,3,,,636K,,32K,1682966154946
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Mat Glo,The second part of this song is fucking ridiculous. I wish Em would rap on more production like that in that style.,1 year ago,7,,,636K,,32K,1682966155010
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Stillhold,"”You wanted Shady, you got em”",4 years ago,470,,2,636K,,32K,1682966155075
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Average lean enjoyer,Eminem needs to be in yt rewind 2020 have you seen the views he gets on fall he has 170 million views he deserves to be the background music for yt rewind 2020,3 years ago,1,,,636K,,32K,1682966155152
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,DaMayor.5000,🔥,3 days ago,0,,,636K,,32K,1682966155230
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Michael Koshar,EM can diss some many rappers and the rappers won't even respond,11 months ago,2,,,636K,,32K,1682966155294
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Galaxy Karma,dang he just wiped out the entire loby…,1 year ago,2,,,636K,,32K,1682966155374
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,beefdrapz,1:41,1 year ago,1,,,636K,,32K,1682966155437
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,InDoc Prime,Tooooo gud.  Your flow is unbeatable. ,4 years ago,107,,3,636K,,32K,1682966155830
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Exrean777,it was 2020 and I'm still listening to the kamikaze album),3 years ago,1,,,636K,,32K,1682966155901
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Malachi McKinnon,“I T bag the mic cause i go nuts on it” is definetly the hardest line,2 years ago,1,,,636K,,32K,1682966155992
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Paul Ros,Body: Sir we're running out of oxygen,1 year ago (edited),24,,,636K,,32K,1682966156060
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,#strucid,"I'm a little late to comment on this, but I would not be surprised if the thumbnail f-15 was a real one and he had an editor green screen the background. That sounds like something he would do. And it's more likely to be because he actually can do this thousand of times lol. Great song!",2 years ago,0,,,636K,,32K,1682966156143
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,iisa bakk,"Real rapper, not bragging about his millions, no nudity,",1 year ago,1,,,636K,,32K,1682966156208
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,TSS Clan,I love you Eminem,4 years ago,1.3K,,14,636K,,32K,1682966156270
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Raider Floppa,"Director: Well who are you, we need an expert",2 years ago (edited),51,,,636K,,32K,1682966156346
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Potato_Guy,"So it looks like Em did his homework, he says something along the lines of this typhoon ain't going away...the term kamikaze is ""divine wind"" in japanese, and a typhoon came last minute and saved japan from invasion...THEREFORE BEING DUBBED KAMIKAZE...",2 years ago,312,,9,636K,,32K,1682966156409
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Enlab ARTV,Still best legendary rapper eminem ,1 year ago,1,,,636K,,32K,1682966156473
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,TD A,Eminem never stopped being slim shady,2 years ago,1,,,636K,,32K,1682966156550
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Trick shots for life,Good song ,6 months ago,0,,,636K,,32K,1682966156614
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,IVAAN,Eminem can rap faster than my wifi,4 years ago,265,,11,636K,,32K,1682966156675
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,cringe,'I'm a kamikaze gonna` is the only line me and shady can sing together,2 years ago,5,,1,636K,,32K,1682966156752
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Max,the only reason Eminem ever has time between his words is he is letting the beat catch up,3 years ago,0,,,636K,,32K,1682966156819
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,heck,Bees be like: Ahh yes ah song we can relate to,1 year ago,3,,,636K,,32K,1682966156882
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Cudî Gee,"Never take off your crown, KING!",1 year ago,1,,,636K,,32K,1682966156958
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Detonation Kick Fan,That “r kelly” line was perfect iykyk,3 months ago,1,,,636K,,32K,1682966157021
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Udit Shokeen,This is not Eminem. This is slim shady.,4 years ago (edited),563,,17,636K,,32K,1682966157083
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,UNRESTRICTED INFORMATION,500 bars is what We need emeinen....break another record,3 years ago,2,,,636K,,32K,1682966157158
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,hache.badboyofi,EMINEM GOD OF RAP,2 years ago,33,,5,636K,,32K,1682966157634
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Droppex2BG,I....just found out about this recently ,9 months ago,2,,,636K,,32K,1682966157840
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,SEVEN POINT CROWN ALLIANCE,"""One of the rawest tongue play lyricists"", is for sure Eminem.",1 year ago,0,,,636K,,32K,1682966158115
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Gento,Who’s here before curtain call 2?,9 months ago,2,,,636K,,32K,1682966158472
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Vulture Squadron,"Y’know. I missed the old Eminem. And now that we got him back, it’s making me wanna ",4 years ago,161,,2,636K,,32K,1682966158849
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,vpaulo cesar,No one talking about how insane it gets after ,2 years ago,3,,,636K,,32K,1682966159213
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,pınar Mt,"""Line up the rappers, take my pic like a photo shoot ""= In the final moments before the crash, the pilot was to yell ""hissatsu"" (必殺) at the top of his lungs, which translates to ""certain kill"" or ""sink without fail"".",1 year ago,1,,,636K,,32K,1682966159529
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Sherry Rine,Eminem 1V100 over every rapper,1 year ago,3,,,636K,,32K,1682966159880
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Erzen ZE1,"Eminem made mgk cry not gonna lie, respect Legend",2 weeks ago,0,,,636K,,32K,1682966160242
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Your phone looks delicious,Underrated af,1 year ago,4,,,636K,,32K,1682966160598
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Aniket,Damn...Slim Shady dropped an album and didn't even let Eminem know about it ,4 years ago,504,,3,636K,,32K,1682966160912
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,mrsixtynine,We need this in a need for speed game,7 months ago,1,,,636K,,32K,1682966161264
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Abdullah Alhusseini,"This song really resonates with me, based off the fact I'm middle eastern",7 months ago,0,,,636K,,32K,1682966161638
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,L0RD T0RR3NT,"Well, he certainly made a statement with this one.",6 months ago,1,,,636K,,32K,1682966162043
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,ItzNoVa,This feels like a 1v50 battle song,9 months ago,1,,,636K,,32K,1682966162455
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,WTJ,The Amount Of Time He Puts In His Songs Is Misunderstood So Much,8 months ago,0,,,636K,,32K,1682966162804
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Rayto 3012,RIP mumble rap,4 years ago,1.1K,,9,636K,,32K,1682966163143
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Disgruntled Hobbit,"Thank you for this one. Actually, thank you for just being.",1 year ago,0,,,636K,,32K,1682966163474
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Natan Silva,"Eminem precisa conhecer o ""Eminem Brasileiro"" que é o Kant... ele é braboooo",2 years ago,0,,,636K,,32K,1682966163880
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Andre den,"Only good things in 2022:",1 year ago,2,,,636K,,32K,1682966164211
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Vincent Carbajal,"Not even old em em in general is the only rapper I can belive when he says this hip hop shit he can't live without...I feel he cant live without it like he said ""these rhymes are falling out my pants pocket I can't stop it""",10 months ago,0,,,636K,,32K,1682966164961
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Lewis Bailey,Whenever Eminem brings out a new album oxygen has an asthma attack,1 year ago,2,,,636K,,32K,1682966165316
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Kewal,The GOAT is back and he's hungry for broken records,4 years ago,2.3K,,16,636K,,32K,1682966165604
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,J . wick . 30 years ago,What a fkin beast ,2 years ago,0,,,636K,,32K,1682966165941
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Daddy NUBS,"Sure Eminem isn’t the fastest rapper, the smoothest rapper, or even the not clean rapper. There’s one thing we all can agree on, and thats that Eminem is the real rap god",1 year ago,61,,1,636K,,32K,1682966166189
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Not_Jake,This is godly,1 year ago,1,,,636K,,32K,1682966166497
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,noper pc,if eminem can do a 1v50 i wont be surprised if he beats every singer/rapper in the world.,11 months ago,2,,,636K,,32K,1682966166808
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Jacob Markham,I'd die for eminem,1 year ago,0,,,636K,,32K,1682966167082
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Renat Zimin,Guess who´s back?,4 years ago,258,,1,636K,,32K,1682966167395
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,DanteOnPVP,i havent listened to this in forever and just wanted to see if i still still knew the lyrics (i do!!!),1 year ago,0,,,636K,,32K,1682966167652
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Lewis Hemphill,The tune slaps,3 years ago,0,,,636K,,32K,1682966167951
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Dee .Daclicka,1:31,1 year ago,1,,,636K,,32K,1682966168245
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,XG Official,Everyone has discovered almost every reference and secret in Kamikaze. Except for the large majority of people who didn't know this album cover is inspired by the Beastie Boys,3 years ago,0,,,636K,,32K,1682966168514
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Boss Bunny,"If you're STILL here, you're a legend!",1 year ago,0,,,636K,,32K,1682966168778
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,MOCHKILLA,"When shady disses you, you say thank you!",4 years ago,645,,7,636K,,32K,1682966169058
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Ghost,The plane background really fits with the tone of the song,2 years ago,2,,,636K,,32K,1682966169395
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Kruuそ,Say anything this is my favorite song of any eminem,1 year ago,7,,1,636K,,32K,1682966169739
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,𝖑𝖎𝖑*𝕶𝕲🐉Official,Kamikaze ,3 months ago,1,,,636K,,32K,1682966170060
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,EGG666,I've listened to this song so much,3 years ago,0,,,636K,,32K,1682966170346
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,العوامي,King rap,9 months ago,0,,,636K,,32K,1682966170655
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Vaas Montenegro,It offends me that this is not trending,4 years ago,807,,23,636K,,32K,1682966171399
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Red_Flower,The first verse is my favorite,3 years ago,1,,,636K,,32K,1682966171698
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Jackson shields,Man when I was 9 I listened to this so much lol,1 year ago,0,,,636K,,32K,1682966172016
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,募金,Fucking cool ,1 year ago,2,,,636K,,32K,1682966172310
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Den,Why does this sound so good?,2 years ago,0,,,636K,,32K,1682966172594
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,English Man,Russian national songs are beautiful,1 year ago,2,,,636K,,32K,1682966172889
