vedio_url,comment_user,content,comment_time,like_count,dislike_count,reply_count,post_like_count,post_dislike_count,post_comment_count,CrawlTime
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jade Borba,Hinoooo,2 years ago,0,,,120K,,492,1682967080763
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,frostysnow w,Yesssssss it's finally on YouTube ,4 years ago,30,,1,120K,,492,1682967081191
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Naiane Hoseok,Tenho nem roupa pra ouvir esse álbum,3 years ago,5,,,120K,,492,1682967081591
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Beto Holanda,🇧🇷,3 years ago,1,,,120K,,492,1682967082414
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,S D,i aint even hardly get to hear but once.  can i get at least twice to hear this masterpeice,2 years ago,2,,,120K,,492,1682967082700
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,L M,The ultimate break up album ,2 years ago,7,,,120K,,492,1682967083031
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jade Borba,Icônica,2 years ago,0,,,120K,,492,1682967083459
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,TommiLynn,This is so underrated ,3 years ago,5,,,120K,,492,1682967083898
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jiminies Jams,Lovitttttttt,4 years ago,0,,,120K,,492,1682967084324
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Amanda Atwater,I swear that I didn't fully respect Beyonce as and artist. I just thought she was a performer. This has changed everything since this album. I think her staying with Jay-Z means so much. You don't know shit. No matter what a friend says in anger. Just be an ear unless it screams for a rescue.,2 years ago,1,,,120K,,492,1682967084793
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,THE DAILY LIFE OF CICI,Crying rn to this ,2 months ago,2,,,120K,,492,1682967085215
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Ariana Williamson,Thank u queen ,4 years ago,4,,,120K,,492,1682967085673
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jean Kritzinger,Gotta give credit to Kevin Garrett for writing this masterpiece.,2 years ago,0,,,120K,,492,1682967086110
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Tiffanilps,Wish it was longer .,3 years ago,371,,3,120K,,492,1682967086527
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,chillinwdee,Bey it took ya long enough to released this song. I remember two years ago my modeling show played this song I just had to find it I had it stuck in my head for the longest.,3 years ago,10,,1,120K,,492,1682967086945
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jordan Woods,beautiful just beautiful ,2 years ago,0,,,120K,,492,1682967087316
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Rebecca Justin,Finally !!!! BEYONCÉ released lemonade on youtube.,3 years ago,3,,,120K,,492,1682967087699
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Paola Díaz,I love you. you are the perfection. thanks you for existing,4 years ago,98,,,120K,,492,1682967088109
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Twinpossible,"Why can’t it just last LONGER? More words, more words. Write a sequel please ",2 months ago,0,,1,120K,,492,1682967088542
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Nani doing things🦋💎,This song makes me cry,3 years ago,8,,,120K,,492,1682967088943
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Michael,Jay zee should make an album with each song with his wife,1 month ago,1,,,120K,,492,1682967089321
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Honey2014,Beyonce u are the real and the only ,2 years ago,0,,,120K,,492,1682967089714
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,The Dayum Guy (Thurl Wrld CRMG),This song gives me lose love one dedication vibes even if that wasn't the goal R.I.P. PRETTY GOAT,3 months ago (edited),0,,,120K,,492,1682967090118
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Tylasia,best song!,2 months ago,0,,,120K,,492,1682967091134
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Ahmed,VMA 2016 Iconic moment,4 years ago,33,,,120K,,492,1682967091516
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,ilyy ed,Hinooo,3 years ago,1,,,120K,,492,1682967091893
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,1 Name,My favorite ,3 years ago,7,,,120K,,492,1682967092207
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Naomi Yanos,SOoooooo glad this is on youtube now,3 years ago,2,,,120K,,492,1682967092539
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Joseph Jackson,SNUBBED!!!!!!!!!!! FUCKING QUEEN!!!!!!!!,3 years ago,1,,,120K,,492,1682967092906
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Eyekontips,THANK THE LORD HEAVENS FROM ABOVE! As if Beychella wasn't enough <3,3 years ago,11,,,120K,,492,1682967093329
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Léa Émile,😭,3 years ago,0,,,120K,,492,1682967093634
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Junior Santos,Beyoncé rainha o resto nadinha,4 years ago,10,,,120K,,492,1682967093928
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Chef Leday,Here the history on this song changes everything,17 hours ago,0,,,120K,,492,1682967094278
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jade Borba,Iconic,2 years ago,0,,,120K,,492,1682967094576
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,miriã borges,💚,2 years ago,0,,,120K,,492,1682967094916
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,joão sodré,"this album should be called a sound bible because it is a better song than the other, Beyoncé represented black people, women perfectly on this album!",3 years ago,0,,,120K,,492,1682967095195
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Maria : *,I feel this,4 years ago,4,,,120K,,492,1682967095484
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Lidiomar Costa,Até que fim né Bey,4 years ago,5,,,120K,,492,1682967095783
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Justa Okoe,Idk but I be crying when I hear it,3 months ago,1,,,120K,,492,1682967096146
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,J,should have been released this!!,3 years ago,2,,,120K,,492,1682967096487
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Black King,🔥,3 years ago,1,,,120K,,492,1682967096758
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Fabian Perez,💖,2 years ago,1,,,120K,,492,1682967097053
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Kazukiyo Meyer,"I'm listening to this, because my teacher said to listen to this, and I'll get 100000 points.",2 years ago,1,,,120K,,492,1682967097293
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Kermit,True goddesses!!!!,2 years ago,0,,,120K,,492,1682967098078
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,P H,"This song hits also for someone who has a drug addict husband, who continues to lie about it.",3 years ago,16,,,120K,,492,1682967098368
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Madalena Machado,Blessing my ears,3 years ago,2,,,120K,,492,1682967098681
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jade Borba,Queen,2 years ago (edited),1,,,120K,,492,1682967098932
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jade Diamond,😪,3 years ago,2,,,120K,,492,1682967099279
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Ja'Naya Richardson,I'm still crying,2 years ago,2,,,120K,,492,1682967099538
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Tiago araujo cunha.,❤,2 years ago,2,,,120K,,492,1682967099820
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Alaina Aughney,If it be real love don't let go... For now!,3 years ago,1,,,120K,,492,1682967100089
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jackson Inc.,Mood. Fuckin mood.,3 years ago,2,,,120K,,492,1682967100421
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Misty Mollison,💙,1 hour ago,0,,,120K,,492,1682967100669
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Ava-Mae Rave,You are the best I’am a big fan,3 years ago,2,,,120K,,492,1682967100942
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Araic Evuam Raymond ,Always ,3 months ago,0,,,120K,,492,1682967101458
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Nu-Unique Choice,"Yonce"" what are you saying at the beginning? Are you saying wake up now? Love this song.;!",2 years ago (edited),3,,,120K,,492,1682967101904
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Thamires Santos,Tô triste vim aq ouvir essa música pra ficar mais triste ainda,4 years ago,10,,,120K,,492,1682967102260
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Léa Émile,2:17,3 years ago,6,,1,120K,,492,1682967102619
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Kayla Cash,I love youuuuuuuuuu,3 years ago,4,,,120K,,492,1682967102913
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Lerato Loyal,Underrated,3 years ago,3,,,120K,,492,1682967103291
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Venus2001,FINALLY !!!,3 years ago,5,,,120K,,492,1682967103566
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,meline,oh thats beautiful,2 years ago,1,,,120K,,492,1682967103955
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,tracy,The beginning has coraline theme music energy,2 years ago,0,,,120K,,492,1682967104247
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Filippo Sandrin,When you're too tasteful even for the Grammys,2 years ago,0,,,120K,,492,1682967105025
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Keisha Keeesh!,I pray you catch me listening 🥹,3 months ago,0,,,120K,,492,1682967105294
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,JAE MARIE,YAAAAAAAAAAASSSSSSSS!!!!!!,3 years ago,0,,,120K,,492,1682967105626
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Tiago araujo cunha.,😎,3 years ago,0,,,120K,,492,1682967105941
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Sarah '93,💖,2 years ago,0,,,120K,,492,1682967106247
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,J'Dyn Humphrey,beonce is so pretty,1 day ago,0,,,120K,,492,1682967106540
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Eric Patterson,This is the perfect Interstate 16 music. . .,2 years ago,2,,,120K,,492,1682967106847
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Leo Asaka,2002: Stripped (Christina Aguilera),2 years ago,0,,,120K,,492,1682967107210
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Shatari Holmes,That's  what I'm feeling,2 years ago,0,,,120K,,492,1682967107503
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Brianna Charles,At ,3 years ago,2,,,120K,,492,1682967107834
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,nadeygmail,Lemonade and Renaissance are Beyonces best 2 albums love her ,1 month ago,0,,,120K,,492,1682967108171
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Natalie Cox,Imma bout 6 million of these views ,12 days ago,0,,,120K,,492,1682967108486
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,PSALMOS OFFICIAL,we know that this album deserved the grammy,2 years ago,25,,,120K,,492,1682967108811
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jeniffer Borges Dadalt,Amoooo,3 years ago,0,,,120K,,492,1682967109177
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Gabriel,Amo,2 years ago,0,,,120K,,492,1682967109479
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Sarah '93,💖,2 years ago,0,,,120K,,492,1682967109812
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jade Borba,Queen,2 years ago (edited),0,,,120K,,492,1682967110073
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jade Borba,Queen,2 years ago,0,,,120K,,492,1682967110502
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jade Borba,Queen,2 years ago,0,,,120K,,492,1682967110859
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jade Borba,Queen,2 years ago,0,,,120K,,492,1682967111171
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Tamon Davis,Heart ,3 years ago,3,,,120K,,492,1682967111979
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,mahhy,Amow,2 hours ago,0,,,120K,,492,1682967112316
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,google google,Beyoncé is the best,2 months ago,2,,,120K,,492,1682967112604
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Glinda Leffler,♥,9 days ago,0,,,120K,,492,1682967112912
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,L Taylor,She could of just asked for my wig,2 years ago,376,,6,120K,,492,1682967113210
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Theguy 12,Fuck this song takes me back to summer 2k16 so much,3 years ago,1,,,120K,,492,1682967113558
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,A V,Came here after ,2 years ago,0,,,120K,,492,1682967113811
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,george sweeting,why does this song has so little views? not even a million? wtf?,3 years ago,1,,1,120K,,492,1682967114171
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Rayza Xavier,❤,3 months ago,0,,,120K,,492,1682967114488
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Adrija Valaityte,❤,4 months ago,0,,,120K,,492,1682967114901
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Cmoni Juliah,Pray you catch me listening ,3 years ago,39,,1,120K,,492,1682967115171
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,youaremymuse,So y’all not gonna talk about the strings?,2 years ago,24,,,120K,,492,1682967115526
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,ellie jacoby,😭,3 years ago,0,,,120K,,492,1682967115798
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,lurid,"Y'all who slept on this mfking song when it was made, I hope ya knees buckle",3 years ago,563,,11,120K,,492,1682967116150
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,PrincesslaveneReacts,You are strong,3 years ago,1,,,120K,,492,1682967116400
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Lidiomar Costa,❤,4 years ago,3,,,120K,,492,1682967116719
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,João Fortes,Thanks beyonce,4 years ago,8,,,120K,,492,1682967117092
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Ariana Racquel,When the claps come in at the end....,3 years ago,5,,,120K,,492,1682967117359
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Benny Bey,💖,3 years ago,0,,,120K,,492,1682967117657
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,@ 2K_VIANAA,💖,4 years ago,0,,,120K,,492,1682967117960
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,If Winx club was a anime,Remember that thing you did when Jesus says yes nobody can't say no,2 years ago,0,,,120K,,492,1682967118692
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Andrew,FINALLY YES,4 years ago,7,,,120K,,492,1682967119005
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Lilly,why so many dislikes?,3 years ago,4,,,120K,,492,1682967119326
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Cy Rowe,😢,4 months ago,0,,,120K,,492,1682967119663
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Jo,YESSSSSSSSSSSSSSS QUEEEEN,2 years ago,2,,,120K,,492,1682967119981
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,PSALMOS OFFICIAL,Blessed,2 years ago,0,,,120K,,492,1682967120306
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Temerarier,Trying to manage my boyfriends cheating somehow it feels like a slap in the face,2 years ago,1,,1,120K,,492,1682967120634
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Trevor Sabinson,Im here bc of Megan Fox and Machine Gun Kelly,2 months ago,4,,,120K,,492,1682967120987
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Taylor Washington,Bout time.. shoot! ,3 years ago,0,,,120K,,492,1682967121252
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Diana D,listen to the song after mgk and megan broke up,2 months ago,8,,,120K,,492,1682967121654
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,churchboi33,Omg FINALLY,4 years ago,23,,,120K,,492,1682967122046
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Nino Brown,👑,3 years ago,0,,,120K,,492,1682967122390
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,DARIO,CADÊ O CLIPE MULÉ?,3 years ago,0,,,120K,,492,1682967122739
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Miracle Mcgowan,🥰,4 months ago,0,,,120K,,492,1682967123065
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Adriana Carvalho,"Alex Sensation, Anitta, Luis Fonsi - Pa' Lante 🇧🇷",3 years ago,1,,,120K,,492,1682967123466
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Matheus Alves,Constantly award of it all...,3 years ago,0,,,120K,,492,1682967123742
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Siphelele Mthembu,"anyone who can help me to download the full film lemonade?  am separate in need of it,  it for academic purpose pls",3 years ago,0,,,120K,,492,1682967124105
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,camile séllos,Happy anniversary,3 years ago,2,,,120K,,492,1682967124493
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,miriã borges,♡,2 years ago,0,,,120K,,492,1682967124921
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Ericka C,Anyone here after Megan Fox and MGK? ,2 months ago,8,,1,120K,,492,1682967125435
https://www.youtube.com/watch?v=rN-ElZwUADQ&list=OLAK5uy_m9dO997hqyquaE-xTYmZUqhm2pyKbQj-k,Stacia Smith,No wonder Solange put those hands out to reach out and touch someone (J)...,1 month ago,2,,,120K,,492,1682967126346
