,poster,post_date,comment_person,comment,comment_date,hashtags,type,Sentiment
287,beyonce,2022-7-29,nicolly ,patroa,2022-7-29,[],post-release,Neutral
288,beyonce,2022-7-29,Beyoncé ,el lbum es increble,2022-7-29,[],post-release,Neutral
289,beyonce,2022-7-29,Beyoncé ,haciendo historia,2022-7-29,[],post-release,Neutral
290,beyonce,2022-7-29,Beyhive_france ,bon les franais lchez vos meilleurs commentaires l,2022-7-29,[],post-release,Neutral
291,beyonce,2022-7-29,Jordan Olympus ,l elle sait prendre des risques et faire pleins de choses se lasse jamais j,2022-7-29,[],post-release,Neutral
292,beyonce,2022-7-29,Adrian Rivera ,lleg mam,2022-8-17,[],post-release,Neutral
293,beyonce,2022-7-29,CALLISTO ,jai couter cet album tellement de fois aujourdhui et il est meilleure chaque coute chaque dtails queen,2022-7-29,[],post-release,Neutral
294,beyonce,2022-7-29,Raphael Say ,oui,2022-7-29,[],post-release,Neutral
295,beyonce,2022-7-29,Silas ,hh kriege nicht genug,2022-8-10,[],post-release,Neutral
296,beyonce,2022-7-29,Baptiste Devant ,l est tellement bon,2022-7-29,[],post-release,Neutral
297,beyonce,2022-7-29,I'm Leon ,ni ngi bn phng vn ca trc nhn qua ging tui ng ko,2022-8-2,[],post-release,Neutral
298,beyonce,2022-7-29,Dih R ,mommyy,2022-7-29,[],post-release,Neutral
299,beyonce,2022-7-29,Évo Évo ,tjr son style avec de la nouveaut en plus tjr en avance sur les tendances la meilleure,2022-7-30,[],post-release,Neutral
300,beyonce,2022-7-29,joaoao ,aoty,2022-8-9,[],post-release,Neutral
301,beyonce,2022-7-29,Swauce ,summerrenaissance,2022-7-29,['#summerrenaissance'],post-release,Neutral
302,beyonce,2022-7-29,Louane 🪩 ,je laime,2022-10-21,[],post-release,Neutral
303,beyonce,2022-7-29,Layanne Cabral ,vc perfeita entenda,2022-8-9,[],post-release,Neutral
304,beyonce,2022-7-29,MrCampbell ,pst,2-23,[],post-release,Neutral
305,beyonce,2022-7-29,Mr.L.Osmankaj ,unique,2022-9-18,[],post-release,Neutral
306,beyonce,2022-7-29,Esther ,la meilleure,2022-10-1,[],post-release,Neutral
307,beyonce,2022-7-29,elyzzekassa ,je sens tellement libre avec cette chanson,3-2,[],post-release,Neutral
308,beyonce,2022-7-29,Claudinho ,quase meses depois e ainda estamos aqui na espera dos visuais,2022-10-7,[],post-release,Neutral
309,beyonce,2022-7-29,Λssen ,wewewe allez couter mon son la famille merci,2022-8-25,[],post-release,Neutral
310,beyonce,2022-7-29,lechebernice ,,3d ago ,[],post-release,Neutral
311,beyonce,2022-7-29,Eliza ,eternal admiration,5d ago ,[],post-release,Positive
312,beyonce,2022-7-29,Nassrollx ,,6-12,[],post-release,Neutral
313,beyonce,2022-7-29,Alice✝️✝️✝️ ,renaissance du mauvais sens jimagine,6-9,[],post-release,Neutral
314,beyonce,2022-7-29,duda ♏️ ,amoo,5-18,[],post-release,Neutral
315,beyonce,2022-7-29,Felipe Alcantara ,,5-13,[],post-release,Neutral
316,beyonce,2022-7-29,pablomunoz119 ,por eso la valorizacin es tan importante porque puedes construir puede destruir tumba algo hace algo nuevo,5-9,[],post-release,Neutral
317,beyonce,2022-7-29,pablomunoz119 ,cuando la mente dice estas cosas es porque la puede hacer puede desvalorar como que puede valorar,5-9,[],post-release,Neutral
318,beyonce,2022-7-29,pablomunoz119 ,yo puedo decir con mi mente vivir contigo aos tambin puedo decir con mi mente hace das que viv contigo hace una hora que te conoc,5-9,[],post-release,Neutral
319,beyonce,2022-7-29,pablomunoz119 ,una mente creativa existe pasado solo existe un presente la mente creativa sabe que pasado solo va lastimar,5-9,[],post-release,Neutral
320,beyonce,2022-7-29,pablomunoz119 ,solo en ese lugar vas encontrar todo lo que necesita tu vida,5-9,[],post-release,Neutral
321,beyonce,2022-7-29,pablomunoz119 ,cuando quieras cambiar las cosas de tu vida tienes que cambiarla en tu mente en ese lugar es donde nico puedes cambiar todas las cosas en ese luga,5-9,[],post-release,Neutral
322,beyonce,2022-7-29,Dani Gonçalves ,adoro,5-8,[],post-release,Neutral
323,beyonce,2022-7-29,TALİŞ_GUVENLİK ,,5-1,[],post-release,Neutral
324,beyonce,2022-7-29,K.I.L. ,mj bey,4-14,[],post-release,Neutral
325,beyonce,2022-7-29,Bruh Bohrer ,amo,4-14,[],post-release,Neutral
326,beyonce,2022-7-29,sal ,angiskw se parece black dahila,4-4,[],post-release,Neutral
327,beyonce,2022-7-29,Duda✨️ ,,4-2,[],post-release,Neutral
328,beyonce,2022-7-29,Duda✨️ ,,4-2,[],post-release,Neutral
329,beyonce,2022-7-29,Missaway83 ,area,3-31,[],post-release,Neutral
330,beyonce,2022-7-29,insaturável ,deua,3-15,[],post-release,Neutral
331,beyonce,2022-7-29,nadinho ,,3-11,[],post-release,Neutral
332,beyonce,2022-7-29,insaturável ,,3-7,[],post-release,Neutral
333,beyonce,2022-7-29,Jaesmin1031 ,,3-3,[],post-release,Neutral
334,beyonce,2022-7-29,❤️akawaygun❤️ ,kesfet,3-3,[],post-release,Neutral
335,beyonce,2022-7-29,Nwabisa 2017 ,wobaleka,2-24,[],post-release,Neutral
336,beyonce,2022-7-29,𝔻𝕒𝕧𝕚𝕕ℙ𝕦𝕞𝕡𝟙𝟠𝟠𝟟 ,,2-8,[],post-release,Neutral
337,beyonce,2022-7-29,Jessica Lima ,woman love god come brazil,2-1,[],post-release,Positive
338,beyonce,2022-7-29,Abitto30 ,,1-27,[],post-release,Neutral
339,beyonce,2022-7-29,Keur🖤 ,,1-22,[],post-release,Neutral
340,beyonce,2022-7-29,Apple User372724300 ,ehwrh yund ist ein yw mit der firma und der stadt und die sind auch schon mal mit dem bus und ich habe es auch schon mal mit dir zu tun und ich e und,1-22,[],post-release,Negative
341,beyonce,2022-7-29,Guilherme Fontoura ,,1-21,[],post-release,Neutral
342,beyonce,2022-7-29,Kaynã Nascimento ,hj k,1-21,[],post-release,Neutral
343,beyonce,2022-7-29,Sosol ⛅ ,beyonc voc perfeita,2022-12-19,[],post-release,Neutral
344,beyonce,2022-7-29,ricardomanoel_0 ,,2022-12-19,[],post-release,Neutral
345,beyonce,2022-7-29,kai ,mulher por favor libera,2022-12-18,[],post-release,Positive
346,beyonce,2022-7-29,evandeson ,cad foto perfil mulher vai anunciar nova coleo da ivy park,2022-12-18,[],post-release,Neutral
347,beyonce,2022-7-29,João Henrique ,hoje amor,2022-12-18,[],post-release,Positive
348,beyonce,2022-7-29,madina.huseyn ,,2022-12-17,[],post-release,Neutral
349,beyonce,2022-7-29,Michael Thelles ,,2022-12-9,[],post-release,Neutral
350,beyonce,2022-7-29,Early Ross ,ovahh,2022-12-5,[],post-release,Neutral
351,beyonce,2022-7-29,beylife4u ,b favorite song renaissance pure fell,2022-12-3,[],post-release,Positive
352,beyonce,2022-7-29,yveskra996 ,,2022-11-11,[],post-release,Neutral
353,beyonce,2022-7-29,Jan_fan_of_you ,,2022-11-10,[],post-release,Neutral
354,beyonce,2022-7-29,Mel Damasceno ,look brazil brazil,2022-11-7,[],post-release,Neutral
355,beyonce,2022-7-29,Mel Damasceno ,look brazil brazil,2022-11-7,[],post-release,Neutral
356,beyonce,2022-7-29,damianmorawiec423 ,,2022-11-5,[],post-release,Neutral
357,beyonce,2022-7-29,D jay Lovinson@ ,dia,2022-11-5,[],post-release,Neutral
358,beyonce,2022-7-29,Branca Mputu ,,2022-11-2,[],post-release,Neutral
359,beyonce,2022-7-29,aidapauladeolivei ,,2022-10-23,[],post-release,Neutral
360,beyonce,2022-7-29,Kaka Alves ,,2022-10-11,[],post-release,Neutral
361,beyonce,2022-7-29,Sara Ribeiro ,ansiosa,2022-10-10,[],post-release,Neutral
362,beyonce,2022-7-29,Fernanda Lellis ,perfeita,2022-10-10,[],post-release,Neutral
363,beyonce,2022-7-29,honuaandresss ,,2022-10-9,[],post-release,Neutral
364,beyonce,2022-7-29,Raquelene Melo ,queem,2022-9-30,[],post-release,Neutral
365,beyonce,2022-7-29,Pash Michelle ,holla,2022-9-29,[],post-release,Neutral
366,beyonce,2022-7-29,Marta Santana ,,2022-9-28,[],post-release,Neutral
367,beyonce,2022-7-29,user7710714990979 ,jay,2022-9-28,[],post-release,Neutral
368,beyonce,2022-7-29,Genesis Miranda ,est belleza de mujer es increble,2022-9-27,[],post-release,Neutral
369,beyonce,2022-7-29,Azou ,star oui,2022-9-26,[],post-release,Neutral
370,beyonce,2022-7-29,QueenB ,,2022-9-25,[],post-release,Neutral
371,beyonce,2022-7-29,@iza martins ,top,2022-9-20,[],post-release,Positive
372,beyonce,2022-7-29,Enio ,j commenc couter j pas pu j arrt,2022-9-20,[],post-release,Negative
373,beyonce,2022-7-29,ALICE_GIO_RAF ,muito linda,2022-9-19,[],post-release,Neutral
374,beyonce,2022-7-29,julio ,vale tu tatuaje mvc,2022-9-3,[],post-release,Neutral
375,beyonce,2022-7-29,Nivia Araujo ,amu,2022-8-30,[],post-release,Neutral
376,beyonce,2022-7-29,TeaWhiskeywithSunshine ,yas,2022-8-23,[],post-release,Neutral
377,beyonce,2022-7-29,Altair Borba ,amo,2022-8-22,[],post-release,Neutral
378,beyonce,2022-7-29,♍ ,amo,2022-8-22,[],post-release,Neutral
379,beyonce,2022-7-29,ID Black Kelly1 ,follow back thanks,4-13,[],post-release,Positive
380,beyonce,2022-7-29,آسر آل عامر ,please take care account,3-18,[],post-release,Positive
381,beyonce,2022-7-29,😘 ,know enjoy fame worth soul imagine put christian music could make difference god,1-13,[],post-release,Positive
382,beyonce,2022-7-29,ashlynne. 29 ,literally devil,2022-12-6,[],post-release,Negative
383,beyonce,2022-7-29,princess ,ready babe,2022-10-2,[],post-release,Positive
384,beyonce,2022-7-29,her 💗💗 ,queen respond,6-9,[],post-release,Neutral
385,beyonce,2022-7-29,Lani❤️♏️🤞🏾🔐 ,queen b alive singing music since baby,6-9,[],post-release,Positive
386,beyonce,2022-7-29,💍TERR🩷 bills wife❤️ ,queen b,4-27,[],post-release,Neutral
387,beyonce,2022-7-29,Gabby ☀️🍉 ,quen,3-14,[],post-release,Neutral
388,beyonce,2022-7-29,🦋Cute_face🦋 ,period,3-3,[],post-release,Neutral
389,beyonce,2022-7-29,✨❤️DD4LLOVER❤️✨ ,love song freedom love sm sing time,2-12,[],post-release,Positive
390,beyonce,2022-7-29,♡VOiD♡ ,slay,1-24,[],post-release,Neutral
391,beyonce,2022-7-29,𝐿𝑖𝑎 ,god hero love,2022-12-22,[],post-release,Positive
392,beyonce,2022-7-29,kkkkkkkkkkkm ,look like last year yeah,2022-12-19,[],post-release,Positive
393,beyonce,2022-7-29,💋savivi💋 ,jalaiyabart,2022-12-13,[],post-release,Neutral
394,beyonce,2022-7-29,toughflowers3 ,damn wish baby weight would stayed like bey looks amazing serving jessica rabbit body,2022-10-28,[],post-release,Positive
395,beyonce,2022-7-29,Word to my muva ,renaissance means rebirth,2022-10-10,[],post-release,Neutral
396,beyonce,2022-7-29,your mom lol ,slay queen,2022-10-1,[],post-release,Neutral
397,beyonce,2022-7-29,Kam 🫶🏾 ,w song,2022-9-20,[],post-release,Neutral
398,beyonce,2022-7-29,🤭 ,mom keeps listening damn songs complaining,2022-9-4,[],post-release,Negative
399,beyonce,2022-7-29,🤍 ,,2d ago ,[],post-release,Neutral
400,beyonce,2022-7-29,Impeachy Lovley Jigg ,,2d ago ,[],post-release,Neutral
401,beyonce,2022-7-29,kscloud1105 ,,3d ago ,[],post-release,Neutral
402,beyonce,2022-7-29,M Z ,quen,5-14,[],post-release,Neutral
403,beyonce,2022-7-29,lasonyadunbar3 ,curt gatson,5-8,[],post-release,Neutral
404,beyonce,2022-7-29,pussiwyllows ,mother,3-29,[],post-release,Neutral
405,beyonce,2022-7-29,user8008219047529 ,,3-28,[],post-release,Neutral
406,beyonce,2022-7-29,Gs ,,2-18,[],post-release,Neutral
407,beyonce,2022-7-29,shamikarenea_s ,,2-4,[],post-release,Neutral
408,beyonce,2022-7-29,SleepingAngel🦋 ,,1-23,[],post-release,Neutral
409,beyonce,2022-7-29,Meko ,,1-19,[],post-release,Neutral
410,beyonce,2022-7-29,Norma Ambus ,,2022-12-29,[],post-release,Neutral
411,beyonce,2022-7-29,raplelbizt2 ,,2022-12-27,[],post-release,Neutral
412,beyonce,2022-7-29,Beyonce reco brown ,,2022-12-27,[],post-release,Neutral
413,beyonce,2022-7-29,Govvana Bernal ,haileybieber,2022-12-18,[],post-release,Neutral
414,beyonce,2022-7-29,jnettamarie3 ,,2022-12-12,[],post-release,Neutral
415,beyonce,2022-7-29,Quoiaa_aaa ,,2022-11-17,[],post-release,Neutral
416,beyonce,2022-7-29,user7196751305496 ,,2022-11-11,[],post-release,Neutral
417,beyonce,2022-7-29,chocolate dream ,,2022-11-1,[],post-release,Neutral
418,beyonce,2022-7-29,Yolanda ,,2022-10-16,[],post-release,Neutral
419,beyonce,2022-7-29,Meg🤍 ,,2022-10-10,[],post-release,Neutral
420,beyonce,2022-7-29,user4461367328523 ,,2022-10-9,[],post-release,Neutral
421,beyonce,2022-7-29,𝓶𝓮𝒍 🌹 ,,2022-10-7,[],post-release,Neutral
422,beyonce,2022-7-29,Omiri Thomas ,,2022-10-2,[],post-release,Neutral
423,beyonce,2022-7-29,Luis Mojica Gonzalez ,,2022-9-30,[],post-release,Neutral
424,beyonce,2022-7-29,Billie Eilish ,,2022-9-30,[],post-release,Neutral
425,beyonce,2022-7-29,SoobHours ,boyz,2022-9-30,[],post-release,Neutral
426,beyonce,2022-7-29,Tiffany ,,2022-9-27,[],post-release,Neutral
427,beyonce,2022-7-29,QueenPrecious Barnes ,,2022-9-25,[],post-release,Neutral
428,beyonce,2022-7-29,Tiffany ,,2022-9-23,[],post-release,Neutral
429,beyonce,2022-7-29,AHBENA ♥️🔥 ,,2022-9-11,[],post-release,Neutral
430,beyonce,2022-7-29,drbosss_ ,,2022-9-8,[],post-release,Neutral
431,beyonce,2022-7-29,best frand ,,2022-9-6,[],post-release,Neutral
432,beyonce,2022-7-29,user4081781855572 ,,2022-9-5,[],post-release,Neutral
433,beyonce,2022-7-29,precious ,,2022-9-5,[],post-release,Neutral
434,beyonce,2022-7-29,Evie ,heloo,3-19,[],post-release,Neutral
435,beyonce,2022-7-29,🥰🥰🥰💃🤩☺️☺️ ,,2022-11-12,[],post-release,Neutral
436,beyonce,2022-7-29,bren ,getgooder,2022-10-10,[],post-release,Neutral
437,beyonce,2022-7-29,Macarena Haddad Guzmán ,plis mama,2022-10-7,[],post-release,Neutral
438,beyonce,2022-7-29,MilleryFlore ,,2022-9-18,[],post-release,Neutral
439,beyonce,2022-7-29,Mr.L.Osmankaj ,,2022-9-18,[],post-release,Neutral
440,beyonce,2022-7-29,Zio Pilù magic ,,2022-9-15,[],post-release,Neutral
441,beyonce,2022-7-29,benz ,album across board,2022-7-29,[],post-release,Neutral
442,beyonce,2022-7-29,mitskis losing dogs ,beyonce funny,4-5,[],post-release,Positive
443,beyonce,2022-7-29,roncovington110 ,lmao lmao lmao,2-14,[],post-release,Positive
444,beyonce,2022-7-29,albertoutspoken ,ok,2-7,[],post-release,Positive
445,beyonce,2022-7-29,QueenofParis ,omg,1-10,[],post-release,Neutral
446,beyonce,2022-7-29,@breakingthesilence0002 ,punk rock best music suggest listen ramones green day best punk bands listen,1-4,[],post-release,Positive
447,beyonce,2022-7-29,Bledi ,nice,2022-12-29,[],post-release,Positive
448,beyonce,2022-7-29,Oboy ,follow dear,2022-11-5,[],post-release,Positive
449,beyonce,2022-7-29,clarkyrivera ,,2022-10-27,[],post-release,Neutral
450,beyonce,2022-7-29,Toktok ,,2022-10-6,[],post-release,Neutral
451,beyonce,2022-7-29,Toktok ,queen bey,2022-10-5,[],post-release,Neutral
452,beyonce,2022-7-29,Idosay_World ,follow,2022-9-24,[],post-release,Neutral
453,beyonce,2022-7-29,mia ,parishilton,1-6,[],post-release,Neutral
454,beyonce,2022-7-29,Tray ,sat,2022-7-29,[],post-release,Neutral
455,beyonce,2022-7-29,Rozy ,omg,2022-7-29,[],post-release,Neutral
456,beyonce,2022-7-29,Cash App ,called sick friday,2022-7-30,[],post-release,Negative
457,beyonce,2022-7-29,Sammy ,fact cannot go tour makes want die,6-1,[],post-release,Negative
458,beyonce,2022-7-29,🌟🌟. ,gg,5-30,[],post-release,Positive
459,beyonce,2022-7-29,Elise D’Orazio ,,5-25,[],post-release,Neutral
460,beyonce,2022-7-29,zoutyy_live_style ,,4-19,[],post-release,Neutral
461,beyonce,2022-7-29,jdmidas ,hey like reading would love imitation art eve moss,4-17,[],post-release,Positive
462,beyonce,2022-7-29,Greatbillionaire ,hi,4-15,[],post-release,Neutral
463,beyonce,2022-7-29,Esther Toppin ,,3-26,[],post-release,Neutral
464,beyonce,2022-7-29,danielle 🫶🏾 ,bring back,3-11,[],post-release,Neutral
465,beyonce,2022-7-29,𝔫𝔠♰ ,madam visuals,2-18,[],post-release,Neutral
466,beyonce,2022-7-29,Luke ,,2-15,[],post-release,Neutral
467,beyonce,2022-7-29,Nathaniel Kempe ,alright visuals mother,2-12,[],post-release,Positive
468,beyonce,2022-7-29,Eunice PB2022 ,,2-7,[],post-release,Neutral
469,beyonce,2022-7-29,love_daisym ,mary jane nikitha ah,2-6,[],post-release,Neutral
470,beyonce,2022-7-29,flop ,babe still waiting visuals,1-25,[],post-release,Neutral
471,beyonce,2022-7-29,charleneford418 ,,2022-10-4,[],post-release,Neutral
472,beyonce,2022-7-29,Pamela Wade ,,2022-10-2,[],post-release,Neutral
473,beyonce,2022-7-29,eddiehancock681 ,connector,2022-9-28,[],post-release,Neutral
474,beyonce,2022-7-29,EvJenadeMoodleyNaicker ,,2022-9-18,[],post-release,Neutral
475,beyonce,2022-7-29,OFF  LINE🥺💔 ,plz promotes,2022-9-12,[],post-release,Positive
476,beyonce,2022-7-29,🎭🎬￼ actress Harris🎭🎬🎥 ,yes,2022-9-4,[],post-release,Positive
477,beyonce,2022-7-29,Ana Ayuso ,,2022-9-3,[],post-release,Neutral
478,beyonce,2022-7-29,Beyerih ,mulher q album incrvel,2022-7-29,[],post-release,Neutral
479,beyonce,2022-7-29,Dêdé-shakur❤️💯 ,fl bk,5d ago ,[],post-release,Neutral
480,beyonce,2022-7-29,Luana bosco ,url,5-19,[],post-release,Neutral
481,beyonce,2022-7-29,pablomunoz119 ,que pasado solamente existe cuando ella lo crea todo puede ser un sueo como todas las cosas,5-9,[],post-release,Neutral
482,beyonce,2022-7-29,taiane9181 ,,2-9,[],post-release,Neutral
483,beyonce,2022-7-29,Apple User372724300 ,ehwrh ees und ich haben die kinder und die sind auch noch nicht viel spa gemacht und ich habe es auch noch mal auf den kopf gemacht ich hab mich,1-22,[],post-release,Negative
484,jonasbrothers,5-12,Renee ,album repeat like,5-12,[],post-release,Positive
485,jonasbrothers,5-12,Monse Mayorga ,um definitely expected done inside actual waffle house,5-12,[],post-release,Positive
486,jonasbrothers,5-12,Emem ,beautiful,5-12,[],post-release,Positive
487,jonasbrothers,5-12,Radia ,album good chose fav song impossible,5-12,[],post-release,Positive
488,jonasbrothers,5-12,Spotify ,currently repeat,5-12,[],post-release,Neutral
489,jonasbrothers,5-12,Zana Hamze ,days till guys live ah,5-18,[],post-release,Neutral
490,jonasbrothers,5-12,Paola Ivellisse ,definitely album summer,5-12,[],post-release,Positive
491,jonasbrothers,5-12,Jasmine Cassel ,waffle house earlier week immediately thought song,5-12,[],post-release,Neutral
492,jonasbrothers,5-12,Emma ,jonas brothers waiting listened bangers cannot wait see nashville,5-12,[],post-release,Neutral
493,jonasbrothers,5-12,Melissa ,stayed listen love every single song,5-12,[],post-release,Positive
494,jonasbrothers,5-12,Amy ,realise possible fall love guys,5-12,[],post-release,Positive
495,jonasbrothers,5-12,Lynzb83 ,official happy song feel sad alexa play waffle house,5-12,[],post-release,Positive
496,jonasbrothers,5-12,Cay Leigh795 ,better thank jon bellion,5-13,[],post-release,Positive
497,jonasbrothers,5-12,Fal Your Pal ,wait hear little bird live,5-12,[],post-release,Neutral
498,jonasbrothers,5-12,Kara VanNatter ,much talent fun,5-12,[],post-release,Positive
499,jonasbrothers,5-12,Crystal Princess Jos ,nicest waffle house ever,5-16,[],post-release,Positive
500,jonasbrothers,5-12,ilove1dand5sos ,stayed till last night drop listened repeat night,5-12,[],post-release,Negative
501,jonasbrothers,5-12,Becca ,alexa repeat,5-12,[],post-release,Neutral
502,jonasbrothers,5-12,charlie 🫢 ,men,5-12,[],post-release,Neutral
503,jonasbrothers,5-12,Autumn😶 ,love,5-12,[],post-release,Positive
504,jonasbrothers,5-12,Amanda ,perfection album apologize everyone life person become album,5-12,[],post-release,Positive
505,jonasbrothers,5-12,destiny ,help already repeat hours,5-12,[],post-release,Positive
506,jonasbrothers,5-12,jobrovids ,thank releasing songs summer,5-12,[],post-release,Positive
507,jonasbrothers,5-12,hailey ,skips album,5-12,[],post-release,Neutral
508,jonasbrothers,5-12,Kaitlynn Taylor ,montana sky favorite,5-17,[],post-release,Positive
509,jonasbrothers,5-12,Regina Terry ,ready see second time,5-12,[],post-release,Positive
510,jonasbrothers,5-12,msteachersbelike ,gives kenny loggins j giles band vibes,5-12,[],post-release,Neutral
511,jonasbrothers,5-12,robandhaley ,tell much album means guys,5-12,[],post-release,Neutral
512,jonasbrothers,5-12,🥀Alissa ,early cuz screaming crying album love going new jersey show less two weeks first evrr concert,5-12,[],post-release,Negative
513,jonasbrothers,5-12,Jessica ,congrats jonas brothers album next tour,5-12,[],post-release,Positive
514,jonasbrothers,5-12,kkalbarran ,omg love,5-17,[],post-release,Positive
515,jonasbrothers,5-12,Jessie ,sweating great jonas brothers,10h ago ,[],post-release,Positive
516,jonasbrothers,5-12,GRISELDA 💚 ,september ready live jonas brothers,1d ago ,[],post-release,Positive
517,jonasbrothers,5-12,Tara Elizabeth ,,1d ago ,[],post-release,Neutral
518,jonasbrothers,5-12,Subhash Modasra ,jon bellion,6d ago ,[],post-release,Neutral
519,jonasbrothers,5-12,Apple User747575 ,gents older fan probably best track bring people together time world weird place smiles round x,6-12,[],post-release,Positive
520,jonasbrothers,5-12,harjindercoutts50 ,love love love song band,6-9,[],post-release,Positive
521,jonasbrothers,5-12,Lou153N ,favourite song played radio stations atm,6-8,[],post-release,Positive
522,jonasbrothers,5-12,Aaren ,official video somewhere,6-7,[],post-release,Neutral
523,jonasbrothers,5-12,Wyoming Trash Bag ,good things guys old souls,6-6,[],post-release,Positive
524,jonasbrothers,5-12,Roses ,leah mars album repeat like,6-5,[],post-release,Positive
525,jonasbrothers,5-12,Olivia Rodrigo ,renerose um definitely expected done inside actual waffle house,6-4,[],post-release,Positive
526,jonasbrothers,5-12,Santana ,spotify album repeat like,6-4,[],post-release,Positive
527,jonasbrothers,5-12,carlyscott1368 ,hi joe jonas miss carly,6-3,[],post-release,Negative
528,jonasbrothers,5-12,ransu ,definitely got jbellion vibes dis,5-31,[],post-release,Positive
529,jonasbrothers,5-12,SUGGIETIME ,love waffle house rhythm beat everything also like lyircs catchy,5-31,[],post-release,Positive
530,jonasbrothers,5-12,ramonatsirju ,people love,5-30,[],post-release,Positive
531,jonasbrothers,5-12,Lily Arevalo 🌸🌵 ,waiting nicks verse,5-30,[],post-release,Neutral
532,jonasbrothers,5-12,ambenriza ,,5-30,[],post-release,Neutral
533,jonasbrothers,5-12,Ming ,hi please gento challenge next hope try thankyou beautiful human,5-29,[],post-release,Positive
534,jonasbrothers,5-12,Riza Cayetano ,feels like still playing candy crush,5-29,[],post-release,Positive
535,jonasbrothers,5-12,xiaozhen070189 ,,5-28,[],post-release,Neutral
536,jonasbrothers,5-12,Vannessa Huminis Lawan ,,5-28,[],post-release,Neutral
537,jonasbrothers,5-12,teddygautier ,listened whole album top bottom least times good,5-28,[],post-release,Positive
538,jonasbrothers,5-12,ANER ,yeah,5-27,[],post-release,Positive
539,jonasbrothers,5-12,justine jo ,candy crush saga,5-26,[],post-release,Negative
540,jonasbrothers,5-12,Julebe Suan Tayone ,one favorite band favorite song love bug,5-26,[],post-release,Positive
541,jonasbrothers,5-12,rosa 🪐 ,joe,5-24,[],post-release,Neutral
542,jonasbrothers,5-12,Donna .h. ,absolutely love songs amazing,5-24,[],post-release,Positive
543,jonasbrothers,5-12,Brianna 💎 ,must see live song,5-21,[],post-release,Neutral
544,jonasbrothers,5-12,azoleklaas ,whoever composed song outstanding job love love love,5-21,[],post-release,Positive
545,jonasbrothers,5-12,Amber Lynn ,elyse cannot wait,5-21,[],post-release,Neutral
546,jonasbrothers,5-12,dani ,like song reason laura,5-21,[],post-release,Positive
547,jonasbrothers,5-12,Kaytlin Vela ,true seats behind stage surprisingly god seats,5-21,[],post-release,Positive
548,jonasbrothers,5-12,Gangee ,love song,5-21,[],post-release,Positive
549,jonasbrothers,5-12,Sarah Priszner ,joe uncle jesse era,5-21,[],post-release,Neutral
550,jonasbrothers,5-12,Rad S ,joes beyonc jonas brothers,5-20,[],post-release,Neutral
551,jonasbrothers,5-12,traderjoes_taki ,let kevin sing,5-20,[],post-release,Neutral
552,jonasbrothers,5-12,FlashFreak92 ,one favorite albums time bought vinyl,5-20,[],post-release,Positive
553,jonasbrothers,5-12,8garbanzo.beans ,hello brothers jonas variety,5-20,[],post-release,Neutral
554,jonasbrothers,5-12,Ms_samantha20 ,video amazing,5-19,[],post-release,Positive
555,jonasbrothers,5-12,Motivation_Mama ,heard first time yesterday spanish radio car needless say kids turned volume quite bit love,5-19,[],post-release,Positive
556,jonasbrothers,5-12,Pereseti Kitiona ,,5-19,[],post-release,Neutral
557,jonasbrothers,5-12,Patrick Stefanits ,vibe,5-18,[],post-release,Neutral
558,jonasbrothers,5-12,Sophia B ,love love love,5-18,[],post-release,Positive
559,jonasbrothers,5-12,Myrah ,cannot stop playing,5-17,[],post-release,Positive
560,jonasbrothers,5-12,Lily 🙈 ,peyton marie listening,5-17,[],post-release,Neutral
561,jonasbrothers,5-12,T ,sounds like hall oats love,5-16,[],post-release,Positive
562,jonasbrothers,5-12,the d ,nick jonas still want know,5-16,[],post-release,Positive
563,jonasbrothers,5-12,the d ,jonas brothers please reply back,5-16,[],post-release,Positive
564,jonasbrothers,5-12,llun ,kind grew never actually listened song consider one greatest pop songs last years,5-16,[],post-release,Positive
565,jonasbrothers,5-12,theeseth ,hit,5-16,[],post-release,Neutral
566,jonasbrothers,5-12,d ,amount times listened scary,5-15,[],post-release,Negative
567,jonasbrothers,5-12,Joanna ,literally never disappointed since years old,5-15,[],post-release,Positive
568,jonasbrothers,5-12,ItsAnika ,like song,5-15,[],post-release,Positive
569,jonasbrothers,5-12,TheWaxCode LLC | Crystal ,need video youtube pleasse,5-15,[],post-release,Neutral
570,jonasbrothers,5-12,dzintars ,,5-15,[],post-release,Neutral
571,jonasbrothers,5-12,Mierra Morrisette ,excited go concert,5-15,[],post-release,Positive
572,jonasbrothers,5-12,Katy 🥀 ,perfect men,5-15,[],post-release,Positive
573,jonasbrothers,5-12,TootsiePop🌈 ,oh hell yes album never knew freaking needed,5-15,[],post-release,Negative
574,jonasbrothers,5-12,Leah ,jme love,5-15,[],post-release,Positive
575,jonasbrothers,5-12,kelsey ,love sm,5-15,[],post-release,Positive
576,jonasbrothers,5-12,_itssbevy ,cannot wait see la,5-15,[],post-release,Neutral
577,jonasbrothers,5-12,Swiftie1968 ,good,5-14,[],post-release,Positive
578,jonasbrothers,5-12,tanika ,please come australia,5-14,[],post-release,Positive
579,jonasbrothers,5-12,Tiffany Skylar Simmons ,music video shot waffle house,5-14,[],post-release,Neutral
580,jonasbrothers,5-12,Angela Nicasio Aragon ,always nick jonas joejonas fan damn get older kevin jonas becoming favorite,5-14,[],post-release,Positive
581,jonasbrothers,5-12,Tiffany ,proud,5-14,[],post-release,Positive
