,poster,post_date,comment_person,comment,comment_date,hashtags,type,Sentiment
539,beyonce,2022-7-14,James Macedo ,queen,2022-7-14,[],pre-release,Neutral
540,beyonce,2022-7-14,👑Queen Neeka👑 ,feel knowing beyonc shared video would honored,2022-7-14,[],pre-release,Positive
541,beyonce,2022-7-14,joseph ,early beyonc,2022-7-14,[],pre-release,Neutral
542,beyonce,2022-7-14,ANJA ,imagine getting tagged beys first tiktok post,2022-7-14,[],pre-release,Neutral
543,beyonce,2022-7-14,lorena ,cade clipe amor,2022-7-14,[],pre-release,Positive
544,beyonce,2022-7-14,💐 ,ok beys tiktok era,2022-7-14,[],pre-release,Positive
545,beyonce,2022-7-14,essa!! ,beyoncs tiktok era,2022-7-14,[],pre-release,Neutral
546,beyonce,2022-7-14,ashanticrave ♡ ,beyonc,2022-7-14,[],pre-release,Neutral
547,beyonce,2022-7-14,Betty ,beyonces first tiktok,2022-7-14,[],pre-release,Neutral
548,beyonce,2022-7-14,Breonia Lafaye ,beyonc tiktok,2022-7-14,[],pre-release,Neutral
549,beyonce,2022-7-14,Renaissance Bey ,yas queen love b,2022-7-14,[],pre-release,Positive
550,beyonce,2022-7-14,isiqueen_ ,te amo reina,2022-7-14,[],pre-release,Neutral
551,beyonce,2022-7-14,BriseuseDerêves ,ok mais faut poster un tiktok de toi mme maintenant,2022-7-14,[],pre-release,Positive
552,beyonce,2022-7-14,Oludara Adeeyo ,omfg,2022-7-14,[],pre-release,Neutral
553,beyonce,2022-7-14,ਏਓ ⋆｡°  roman ,beyonce pls pay college tuition,2022-7-14,[],pre-release,Neutral
554,beyonce,2022-7-14,ivanalejandrorive86 ,lanza el vdeo ya urge,2022-7-14,[],pre-release,Neutral
555,beyonce,2022-7-14,Gregorian Sisters ,omg mum made beyoncs tiktok,2022-7-14,[],pre-release,Neutral
556,beyonce,2022-7-14,Demi Rico ,lmao ok beyonc catch next post,2022-7-14,[],pre-release,Positive
557,beyonce,2022-7-14,Cuff It 🦋 ,posting tik tok,2022-7-14,[],pre-release,Neutral
558,beyonce,2022-7-14,João ,te amo,2022-7-14,[],pre-release,Neutral
559,beyonce,2022-7-14,It’s Nduu ,cardib,2022-7-14,[],pre-release,Neutral
560,beyonce,2022-7-14,🖕 ,many people able say within first hour beyonces first ever tiktok video,2022-7-14,[],pre-release,Neutral
561,beyonce,2022-7-14,:D ,many people able say within first hour beyonces first ever tiktok video,2022-7-14,[],pre-release,Neutral
562,beyonce,2022-7-14,𖤐 ,hey sista,2022-7-14,[],pre-release,Neutral
563,beyonce,2022-7-14,LelaCaraBae ,wait actually caught first post chile,2022-7-14,[],pre-release,Neutral
564,beyonce,2022-7-14,𖤐 ,hi bestie,2022-7-14,[],pre-release,Neutral
565,beyonce,2022-7-14,ً ,mother,2022-7-14,[],pre-release,Neutral
566,beyonce,2022-7-14,Luan Rodrigues ,cad clipe mulher,2022-7-14,[],pre-release,Neutral
567,beyonce,2022-7-14,morgan:) ,beyonc,2022-7-14,[],pre-release,Neutral
568,beyonce,2022-7-14,NewVinylWhoDis ,eek exciting happy people included,2022-7-14,[],pre-release,Positive
569,beyonce,2022-7-14,sydneyydrawss ,shy beyonce release music video collab nicki minaj rihanna,2022-7-14,[],pre-release,Negative
570,beyonce,2022-7-14,Alice Molinaro ,maermani primeiro tik tok dela,2022-7-14,[],pre-release,Neutral
571,beyonce,2022-7-14,gabrielbenevides317 ,mona vai lanar clipe quando,2022-7-14,[],pre-release,Neutral
572,beyonce,2022-7-14,DOGA ,beyonce,2022-7-14,[],pre-release,Neutral
573,beyonce,2022-7-14,Nike 💜💫 ,blue gave password,2022-7-14,[],pre-release,Neutral
574,beyonce,2022-7-14,vi ,te amo muito,2022-7-14,[],pre-release,Neutral
575,beyonce,2022-7-14,Kanyo ,know gave life cardi b,2022-7-14,[],pre-release,Neutral
576,beyonce,2022-7-14,Nike 💜💫 ,drop music video giselle,2022-7-14,[],pre-release,Negative
577,beyonce,2022-7-14,Nike 💜💫 ,mother,2022-7-14,[],pre-release,Neutral
578,beyonce,2022-7-14,Família Beyoncé Bras ,queen,2022-7-14,[],pre-release,Neutral
579,beyonce,2022-7-14,lari☆ ,imagine posted beyonc,2022-7-14,[],pre-release,Neutral
580,beyonce,2022-7-14,apgthegoat ,beyonc,2022-7-14,[],pre-release,Neutral
581,beyonce,2022-7-14,Brittany ,wake world bey posted,2022-7-14,[],pre-release,Neutral
582,beyonce,2022-7-14,Keke ,ah beyonc mre,2022-7-14,[],pre-release,Neutral
583,beyonce,2022-7-14,💜 ,dance us,2022-7-14,[],pre-release,Neutral
584,beyonce,2022-7-14,☆ ,que saudade de voc meu amor,2022-7-14,[],pre-release,Positive
585,beyonce,2022-7-14,Beygood4life ,woke stay playin hi bey,2022-7-14,[],pre-release,Neutral
586,beyonce,2022-7-14,Thiago ,beyonc eu te amo tanto,2022-7-14,[],pre-release,Neutral
587,beyonce,2022-7-14,🖤 ,mother,2022-7-14,[],pre-release,Neutral
588,beyonce,2022-7-14,Apple juice> Orange juice ,omg literally stopped breathing,2022-7-14,[],pre-release,Negative
589,beyonce,2022-7-14,OMZO ,follow back beyonc,2022-7-14,[],pre-release,Neutral
590,beyonce,2022-7-14,mariah ,beyonc remembered tik tok months since created account,2022-7-14,[],pre-release,Positive
591,beyonce,2022-7-14,Juni ,omg primeira postagem da beyonc tiktok eu surtando,2022-7-14,[],pre-release,Neutral
592,beyonce,2022-7-14,Joseph Bannerman ,beyonc,2022-7-14,[],pre-release,Neutral
593,beyonce,2022-7-14,Senah(Bey's wife)🩷 ,love omg,2022-7-14,[],pre-release,Positive
594,beyonce,2022-7-14,Outthewayalwayz ,love shows love fans really like one else,2022-7-14,[],pre-release,Positive
595,beyonce,2022-7-14,Andy Rushton ,love,2022-7-14,[],pre-release,Positive
596,beyonce,2022-7-14,Christopher Lamont Cooper ,bey,2022-7-14,[],pre-release,Neutral
597,beyonce,2022-7-14,Jaylon Speights ,love beyonc,2022-7-14,[],pre-release,Positive
598,beyonce,2022-7-14,démi ,awake,2022-7-14,[],pre-release,Neutral
599,beyonce,2022-7-14,@mrjnisbett ,made happy,2022-7-14,[],pre-release,Positive
600,beyonce,2022-7-14,Mik ,beyonc beyonc b wait,2022-7-14,[],pre-release,Neutral
601,beyonce,2022-7-14,Pedro Igor ,primeiro video,2022-7-14,[],pre-release,Neutral
602,beyonce,2022-7-14,j ,mutha,2022-7-14,[],pre-release,Neutral
603,beyonce,2022-7-14,j ,beyonc,2022-7-14,[],pre-release,Neutral
604,beyonce,2022-7-14,☀️jade skyy🐒 ,probably one favorite songs year,2022-7-14,[],pre-release,Positive
605,beyonce,2022-7-14,Manuel ,se te echaba de menos,2022-7-14,[],pre-release,Neutral
606,beyonce,2022-7-14,Brbe ,minutes beyonc post,2022-7-14,[],pre-release,Neutral
607,beyonce,2022-7-14,shawnxfears ,beyonce posted,2022-7-14,[],pre-release,Neutral
608,beyonce,2022-7-14,skinnykuntprofessionals ,bey,2022-7-14,[],pre-release,Neutral
609,beyonce,2022-7-14,Gloss-cienega Boulevardez ,omg blessing coming yawll,2022-7-14,[],pre-release,Positive
610,beyonce,2022-7-14,Elijah💁🏽‍♂️ ,everybody,2022-7-14,[],pre-release,Neutral
611,beyonce,2022-7-14,pandora ngwe ,beyonc,2022-7-14,[],pre-release,Neutral
612,beyonce,2022-7-14,Muse Artisè ,,2022-7-14,[],pre-release,Neutral
613,beyonce,2022-7-14,riv ,amber wallin amber,2022-7-14,[],pre-release,Neutral
614,beyonce,2022-7-14,Danylo ,meu deus,2022-7-14,[],pre-release,Neutral
615,beyonce,2022-7-14,Kris ,amazing song,2022-7-14,[],pre-release,Positive
616,beyonce,2022-7-14,FailForRealz ,oh wow search bar says cardi b means beyoncs debut tiktok showed algorithm showed interest cardi embarrassing,5-30,[],pre-release,Positive
617,beyonce,2022-7-14,zillabethegodlaw ,,4-28,[],pre-release,Neutral
618,beyonce,2022-7-14,Sha’myah 💗! ,love cardi bruh,4-27,[],pre-release,Positive
619,beyonce,2022-7-14,Gerald ,shangela,4-26,[],pre-release,Neutral
620,beyonce,2022-7-14,Maquin🍀 ,iamcardib,2-8,[],pre-release,Neutral
621,beyonce,2022-7-14,Eusoumoda ,queen,2022-12-18,[],pre-release,Neutral
622,beyonce,2022-7-14,evandeson ,cad foto perfil mulher vai anunciar nova coleo da ivy park,2022-12-18,[],pre-release,Neutral
623,beyonce,2022-7-14,lonlon ,people saying new album good beyonc blew,2022-10-7,[],pre-release,Positive
624,beyonce,2022-7-14,Mbali ,track going make quit job swear,2022-9-20,[],pre-release,Negative
625,beyonce,2022-7-14,ꏂꋬꋪ꓄ꁝ꒒꒐ꋊꍌꇙ ,cardi,2022-9-16,[],pre-release,Neutral
626,beyonce,2022-7-14,Yakaira Álvarez ,love mam,2022-9-16,[],pre-release,Positive
627,beyonce,2022-7-14,Sham pena ,let us go,2022-9-13,[],pre-release,Neutral
628,beyonce,2022-7-14,leocorreas ,eu amo demais,2022-9-12,[],pre-release,Neutral
629,beyonce,2022-7-14,iamladysara ,cardi b,2022-9-11,[],pre-release,Neutral
630,beyonce,2022-7-14,userpjxsv694rhสิหา ,,2022-9-10,[],pre-release,Neutral
631,beyonce,2022-7-14,Pablo ,cundo miramos algo nuevo nos emocionamos porque nunca lo habamos visto,2022-9-6,[],pre-release,Neutral
632,beyonce,2022-7-14,uuluvv ,hear car mom turn mom love song,2022-9-1,[],pre-release,Positive
633,beyonce,2022-7-14,Kimani Mitchell411 👋 ,first thought said gon break phone lol slow,2022-8-28,[],pre-release,Positive
634,beyonce,2022-7-14,Keisha Chantal ,fact opened tiktok fan compilation love,2022-8-27,[],pre-release,Positive
635,beyonce,2022-7-14,Λssen ,wewewe allez couter mon son la famille merci,2022-8-25,[],pre-release,Neutral
636,beyonce,2022-7-14,o_kinging ,missed fact hinted going tour,2022-8-22,[],pre-release,Negative
637,beyonce,2022-7-14,Myuezik_Luvuhhh 🎵🔥🤍 ,period cardi,2022-8-14,[],pre-release,Neutral
638,beyonce,2022-7-14,rsparks ,break soul feels real,2022-8-11,[],pre-release,Neutral
639,beyonce,2022-7-14,Spookyseason ,omg friend video,2022-8-6,[],pre-release,Positive
640,beyonce,2022-7-14,ぱめぁ❤️‍🩹 ,love queen b,2022-8-4,[],pre-release,Positive
641,beyonce,2022-7-14,Dannii Nicole Cooper ,giving jessglynne vibes,2022-8-4,[],pre-release,Positive
642,beyonce,2022-7-14,Dani Silva 🌸 ,beyonc finally,2022-8-3,[],pre-release,Neutral
643,beyonce,2022-7-14,Najae💗 ,quenn,2022-8-3,[],pre-release,Neutral
644,beyonce,2022-7-14,user4629989145091 ,,2022-8-1,[],pre-release,Neutral
645,beyonce,2022-7-14,lihlengcobozi ,love,2022-8-1,[],pre-release,Positive
646,beyonce,2022-7-14,🧚Kim Seung Sun🧚 ,yas shangela,2022-8-1,[],pre-release,Neutral
647,beyonce,2022-7-14,Arora🖤 ,marco la colonna sonora delle nostre entrate trionfanti,2022-7-31,[],pre-release,Neutral
648,beyonce,2022-7-14,Lady B ,see tim bae,2022-7-30,[],pre-release,Neutral
649,beyonce,2022-7-14,TT🌟 ,song god,2022-7-30,[],pre-release,Positive
650,beyonce,2022-7-14,ElliottLogoFan255 • Following ,yo,2022-7-30,[],pre-release,Neutral
651,beyonce,2022-7-14,rachel ,yonce,2022-7-29,[],pre-release,Neutral
652,beyonce,2022-7-14,Miss M ,sis,2022-7-29,[],pre-release,Neutral
653,beyonce,2022-7-14,Francisco Bernardino ,wow,2022-7-29,[],pre-release,Positive
654,beyonce,2022-7-14,@ar palmes ,nice dance,2022-7-28,[],pre-release,Positive
655,beyonce,2022-7-14,Sancii❤️ ,hi queen love,2022-7-28,[],pre-release,Positive
656,beyonce,2022-7-14,LeftHandSlay ,crying come girl let give hug whatever god got promise,2022-7-28,[],pre-release,Positive
657,beyonce,2022-7-14,B ,day life next,2022-7-27,[],pre-release,Neutral
658,beyonce,2022-7-14,NiinOùshhhh ,bey back yes,2022-7-27,[],pre-release,Positive
659,beyonce,2022-7-14,NIPPY👑💜 ,manager might beyonce might manager,2022-7-26,[],pre-release,Neutral
660,beyonce,2022-7-14,Courtneybrookes🧿 ,tracies fitness queen,2022-7-26,[],pre-release,Positive
661,beyonce,2022-7-14,pamelaokororhotmail.com1 ,powerful,2022-7-26,[],pre-release,Positive
662,beyonce,2022-7-14,aymenbalan ,never expected beyonc jump basic pop song train,2022-7-26,[],pre-release,Neutral
663,beyonce,2022-7-14,samm🙀 ,beyondslay,2022-7-25,[],pre-release,Neutral
664,beyonce,2022-7-14,Cay Skin by Winnie Harlow ,everything,2022-7-25,[],pre-release,Neutral
665,beyonce,2022-7-14,nellikee ,love youu beyonce,2022-7-25,[],pre-release,Positive
666,beyonce,2022-7-14,Tmodes203 ,could clean entire house son front tv long crazy love crawling would blink watching,2022-7-24,[],pre-release,Positive
667,beyonce,2022-7-14,PastaclassFlorence Luca&Lorenz ,absolutely love back,2022-7-24,[],pre-release,Positive
668,beyonce,2022-7-14,Angie Delcid ⭐️ ,queen b,2022-7-24,[],pre-release,Neutral
669,beyonce,2022-7-14,Bucky ,cardi screaming,2022-7-24,[],pre-release,Negative
670,beyonce,2022-7-14,kenysfuentes522 ,love beyonce,2022-7-23,[],pre-release,Positive
671,beyonce,2022-7-14,Jojo ,love,2022-7-23,[],pre-release,Positive
672,beyonce,2022-7-14,Agena ,bob sinclair,2022-7-23,[],pre-release,Neutral
673,beyonce,2022-7-14,PinchéPeaches ,cardi moment showing respect b,2022-7-23,[],pre-release,Positive
674,beyonce,2022-7-14,Cityboyken ,yes,2022-7-23,[],pre-release,Positive
675,beyonce,2022-7-14,9F STONE ,yes,2022-7-23,[],pre-release,Positive
676,beyonce,2022-7-14,. ,beyonc momy,2022-7-23,[],pre-release,Neutral
677,beyonce,2022-7-14,Kourtney 💖 ,love love love,2022-7-23,[],pre-release,Positive
678,beyonce,2022-7-14,Liya ,love,2022-7-23,[],pre-release,Positive
679,beyonce,2022-7-14,Tiffany ToksAlot ,girl,2022-7-23,[],pre-release,Neutral
680,beyonce,2022-7-14,wittnsass ,beautiful love seeing hive happy gorgeous,2022-7-23,[],pre-release,Positive
681,beyonce,2022-7-14,JaneRutts70 ,wow reach,2022-7-23,[],pre-release,Positive
682,beyonce,2022-7-14,Bucie kween ,cannot get love bey,2022-7-23,[],pre-release,Negative
683,beyonce,2022-7-14,Tristan Fw ,protein bor,2022-7-23,[],pre-release,Neutral
684,beyonce,2022-7-14,Bellini Zuñiga ,deaf signs,2022-7-23,[],pre-release,Neutral
685,beyonce,2022-7-14,Shakeria ,love great person,2022-7-23,[],pre-release,Positive
686,beyonce,2022-7-14,Swilliams ,love queen b,2022-7-23,[],pre-release,Positive
687,beyonce,2022-7-14,MuvaPosh ,iconic,2022-7-23,[],pre-release,Neutral
688,beyonce,2022-7-14,▫️Nauricia▫️ ,yas,2022-7-22,[],pre-release,Neutral
689,beyonce,2022-7-14,Dineo Sibiya ,yes beyonce,2022-7-22,[],pre-release,Positive
690,beyonce,2022-7-14,JUSCILEIA 💛 ,top demais sempre show,2022-7-22,[],pre-release,Positive
691,beyonce,2022-7-14,Jessica ,need remember make video every new beyonce release,2022-7-22,[],pre-release,Neutral
692,beyonce,2022-7-14,_Landrine_ ,makodws,2022-7-22,[],pre-release,Neutral
693,beyonce,2022-7-14,JUSCILEIA 💛 ,fabulosa,2022-7-21,[],pre-release,Neutral
694,beyonce,2022-7-14,joseronaldoferr48 ,mandou bem,2022-7-21,[],pre-release,Neutral
695,beyonce,2022-7-14,b.gcarter ,bey back sleeping real good night,2022-7-21,[],pre-release,Positive
696,beyonce,2022-7-14,Helena Brandão382dia a dia hel ,oi,2022-7-21,[],pre-release,Neutral
697,beyonce,2022-7-14,Silva Msrdno ,melhor mundo,2022-7-21,[],pre-release,Neutral
698,beyonce,2022-7-14,Diane ,maravilhosa eu te amo rainha bey,2022-7-21,[],pre-release,Neutral
699,beyonce,2022-7-14,iphmartins ,te amo mame,2022-7-21,[],pre-release,Neutral
700,beyonce,2022-7-14,Michelle Hillary ,queen,2022-7-21,[],pre-release,Neutral
701,beyonce,2022-7-14,Raimunda Silva8675 ,gostei muito,2022-7-21,[],pre-release,Neutral
702,beyonce,2022-7-14,luizcarlos7996 ,muito bom,2022-7-20,[],pre-release,Neutral
703,beyonce,2022-7-14,Marluce Alves ,k,2022-7-20,[],pre-release,Neutral
704,beyonce,2022-7-14,Joey Linares ,beyonc house okay drake blasphemy everybody needs catch,2022-7-19,[],pre-release,Positive
705,beyonce,2022-7-14,Ashlee Vic ,song makes happy,2022-7-19,[],pre-release,Positive
706,beyonce,2022-7-14,Laulautte ,angelinevrt notre queen,2022-7-19,[],pre-release,Neutral
707,beyonce,2022-7-14,lemonade le le lemonade ,omg beyonc love much new song vibe cannot stop listening,2022-7-19,[],pre-release,Positive
708,beyonce,2022-7-14,Maria ,beyonc,2022-7-19,[],pre-release,Neutral
709,beyonce,2022-7-14,BabyYakho ,beyonce love,2022-7-19,[],pre-release,Positive
710,beyonce,2022-7-14,Sheirlyn Steiner ,cannot wait album,2022-7-19,[],pre-release,Neutral
711,beyonce,2022-7-14,Chrissy Love ,tiktok manager,2022-7-19,[],pre-release,Neutral
712,beyonce,2022-7-14,さかい ,,2022-7-19,[],pre-release,Neutral
713,beyonce,2022-7-14,allancunananjrsak ,hi,2022-7-19,[],pre-release,Neutral
714,beyonce,2022-7-14,Pamela Sánchez ,love beyonce,2022-7-19,[],pre-release,Positive
715,beyonce,2022-7-14,MERCY | SOLO TRAVELER🫶🏾 ,queen,2022-7-19,[],pre-release,Neutral
716,beyonce,2022-7-14,Sarah HB ,queen,2022-7-19,[],pre-release,Neutral
717,beyonce,2022-7-14,vanik☀︎︎ ,queen,2022-7-19,[],pre-release,Neutral
718,beyonce,2022-7-14,SillyOgre ,cannot wait album needed back bey,2022-7-19,[],pre-release,Neutral
719,beyonce,2022-7-14,user1645983408076Vera Mendonça ,lindos,2022-7-19,[],pre-release,Neutral
720,beyonce,2022-7-14,tambu ,amai tiktok screaming,2022-7-19,[],pre-release,Negative
721,beyonce,2022-7-14,eh thats no good🦌👎 ,hello queen,2022-7-19,[],pre-release,Neutral
722,beyonce,2022-7-14,endriu imbembin9 ,cardi,2022-7-19,[],pre-release,Neutral
723,beyonce,2022-7-14,sebastiao de jesu675 ,oi oklkk,2022-7-19,[],pre-release,Neutral
724,beyonce,2022-7-14,Jaymar Vidad ,done,2022-7-19,[],pre-release,Neutral
725,beyonce,2022-7-14,Beyoncezinha ,te amo mami ansiosa pra sua volta,2022-7-19,[],pre-release,Neutral
726,beyonce,2022-7-14,auri ,cade clipe,2022-7-19,[],pre-release,Neutral
727,beyonce,2022-7-14,auri ,mana oi te amo,2022-7-19,[],pre-release,Neutral
728,beyonce,2022-7-14,Gustavo Maia ,te amo,2022-7-19,[],pre-release,Neutral
729,beyonce,2022-7-14,Andre Silva 20230 ,seguindo,2022-7-19,[],pre-release,Neutral
730,beyonce,2022-7-14,SmileLoudly ,,2022-7-19,[],pre-release,Neutral
731,beyonce,2022-7-14,Beyhive 🐝🇬🇵 ,beyonc tu es enfin de retour,2022-7-19,[],pre-release,Neutral
732,beyonce,2022-7-14,Blabla ,,2022-7-19,[],pre-release,Neutral
733,beyonce,2022-7-14,Daniel Abba ,iamcardib always much lovvee freaking happy witness beyonce tiktok era,2022-7-19,[],pre-release,Positive
734,beyonce,2022-7-14,Criselda Dlamini ,beyonc,2022-7-19,[],pre-release,Neutral
735,beyonce,2022-7-14,playergirl_6 ,ayo wt,2022-7-19,[],pre-release,Neutral
736,beyonce,2022-7-14,Malcolm🪩 ,beyonce,2022-7-19,[],pre-release,Neutral
737,beyonce,2022-7-14,ALisMyName ,queen,2022-7-19,[],pre-release,Neutral
738,beyonce,2022-7-14,Sarah ,bee back baby,2022-7-19,[],pre-release,Neutral
739,beyonce,2022-7-14,wenskielangcasan ,pa hearts po sakin,2022-7-19,[],pre-release,Negative
740,beyonce,2022-7-14,_ntokozomkhize ,hm growing sanelisiwedlangam,2022-7-19,[],pre-release,Positive
741,beyonce,2022-7-14,Cloud ,crying,2022-7-19,[],pre-release,Negative
742,beyonce,2022-7-14,Kindred ,yes,2022-7-19,[],pre-release,Positive
743,beyonce,2022-7-14,amorimjane38 ,show,2022-7-19,[],pre-release,Neutral
744,beyonce,2022-7-14,MY DOLL HAIRS ,love woman entire heart,2022-7-19,[],pre-release,Positive
745,beyonce,2022-7-14,Lauris Barbosa ,que,2022-7-19,[],pre-release,Neutral
746,beyonce,2022-7-14,cjackson7973 ,justtmarvin,2022-7-18,[],pre-release,Neutral
747,beyonce,2022-7-14,marlenedossantos922 ,boa noite,2022-7-18,[],pre-release,Neutral
748,beyonce,2022-7-14,Fuckyours ,queen,2022-7-18,[],pre-release,Neutral
749,beyonce,2022-7-14,Naeven Mikaelson ,love song cardi part amazing,2022-7-18,[],pre-release,Positive
750,beyonce,2022-7-14,L A Q U A R R I U S ,hey beyonc,2022-7-18,[],pre-release,Neutral
751,beyonce,2022-7-14,Melancholy King ,millie even video power holds,2022-7-18,[],pre-release,Neutral
752,beyonce,2022-7-14,I’m normal I swear 😭😭 ,hey mom,2022-7-18,[],pre-release,Neutral
753,beyonce,2022-7-14,Keanan ,mason blake see,2022-7-18,[],pre-release,Neutral
754,beyonce,2022-7-14,Meryl Streep ,jamarlcg rayaabee,2022-7-18,[],pre-release,Neutral
755,beyonce,2022-7-14,leiacruz876 ,ela chegou,2022-7-17,[],pre-release,Neutral
756,beyonce,2022-7-14,Lais mas pode me chamar de Lis ,quen b,2022-7-17,[],pre-release,Neutral
757,beyonce,2022-7-14,Beatrice ,amazing first video importantly took time give credit beautiful creators,2022-7-17,[],pre-release,Positive
758,beyonce,2022-7-14,ich bin ein 🚪ke ,leute die oki dchreiben,2022-7-17,[],pre-release,Negative
759,beyonce,2022-7-14,c.andrew.9196 ,mother giving credit love genuine queen,2022-7-17,[],pre-release,Positive
760,beyonce,2022-7-14,YungTeezy🙏‼️🦅 ,zari kay kay jaeda beyonce,2022-7-17,[],pre-release,Neutral
761,beyonce,2022-7-14,dna ,baru lewat ni mba,2022-7-17,[],pre-release,Neutral
762,beyonce,2022-7-14,elgismo15 ,juste comme sa mais est que je suis le seul sentir agresse des les premires seconde de vido,2022-7-17,[],pre-release,Neutral
763,beyonce,2022-7-14,Bertie.🧡 ,love much love real,2022-7-17,[],pre-release,Positive
764,beyonce,2022-7-14,✨Celia✨ ,este anuncio mi lista de anuncios comentados,2022-7-17,[],pre-release,Neutral
765,beyonce,2022-7-14,During Black History Month🤨? ,beyonc extraordinarygolden,2022-7-17,[],pre-release,Neutral
766,beyonce,2022-7-14,Ugonnaetumnu ,song healing effects love beyonce born artist creative,2022-7-16,[],pre-release,Positive
767,beyonce,2022-7-14,𝑽𝒊𝒍𝒍𝒂𝒊𝒏 𝑶𝒘𝒍 ,eu te amo,2022-7-16,[],pre-release,Neutral
768,beyonce,2022-7-14,Cristian ZO ,bienvenida,2022-7-16,[],pre-release,Neutral
769,beyonce,2022-7-14,★ ,cardi b tudo hahaha,2022-7-16,[],pre-release,Positive
770,beyonce,2022-7-14,tyratyra ,beyonc beyonc beyonce tiffany voice lol,2022-7-16,[],pre-release,Positive
771,beyonce,2022-7-14,<3 ,yes,2022-7-16,[],pre-release,Positive
772,beyonce,2022-7-14,J S ,break soul yass queen b,2022-7-16,[],pre-release,Neutral
773,beyonce,2022-7-14,𝐼𝒯𝒮𝐹𝒩𝒞𝐻𝑅𝐼𝒮𝒯𝐼𝒜𝒩 ,,2022-7-16,[],pre-release,Neutral
774,beyonce,2022-7-14,Brenn De Rydt ,emma verbinnen omg beyonc heeft een tiktok gepost,2022-7-16,[],pre-release,Neutral
775,beyonce,2022-7-14,Annie  Girl🦋🏵️ ,cardi b lit,2022-7-16,[],pre-release,Neutral
776,beyonce,2022-7-14,Lucidy ,try say mother challenge impossible,2022-7-16,[],pre-release,Positive
777,beyonce,2022-7-14,noah carmen ♡ ,la reine du monde,2022-7-16,[],pre-release,Neutral
778,beyonce,2022-7-14,PETTYNATION ,yes,2022-7-16,[],pre-release,Positive
779,beyonce,2022-7-14,Hajj bae🥰😍 ,love cardi b,2022-7-16,[],pre-release,Positive
780,beyonce,2022-7-14,Thiago Ferreira ,cardi b meu pai,2022-7-16,[],pre-release,Neutral
781,beyonce,2022-7-14,✰ ,beyonc reply comments,2022-7-16,[],pre-release,Neutral
782,beyonce,2022-7-14,🐝 ,cardi b dedans,2022-7-16,[],pre-release,Neutral
783,beyonce,2022-7-14,JohnFromCanada ,lol cardi b,2022-7-16,[],pre-release,Positive
784,beyonce,2022-7-14,TrishPhoebe ,queen cardi b,2022-7-16,[],pre-release,Neutral
785,beyonce,2022-7-14,Payten Jewell ,ah,2022-7-16,[],pre-release,Neutral
786,beyonce,2022-7-14,raymondmcelroy515 ,cool,2022-7-16,[],pre-release,Positive
787,beyonce,2022-7-14,Nike 💜💫 ,beyonc,2022-7-14,[],pre-release,Neutral
788,beyonce,2022-7-14,Yumna ,cardi,5-31,[],pre-release,Neutral
789,beyonce,2022-7-14,Theyluvv_Quan😭😭💕😝❤️🤞🏾💗 ,,5-16,[],pre-release,Neutral
790,beyonce,2022-7-14,iris ,cardi b,5-14,[],pre-release,Neutral
791,beyonce,2022-7-14,DeAna ,,5-14,[],pre-release,Neutral
792,beyonce,2022-7-14,Duda✨️ ,queen amo,4-2,[],pre-release,Neutral
793,beyonce,2022-7-14,Duda✨️ ,amoo,4-2,[],pre-release,Neutral
794,beyonce,2022-7-14,Duda✨️ ,kinga,4-2,[],pre-release,Neutral
795,beyonce,2022-7-14,Duda✨️ ,queen,4-2,[],pre-release,Neutral
796,beyonce,2022-7-14,Sadie Millie ,wow beyonce famous cardi b video,3-15,[],pre-release,Positive
797,beyonce,2022-7-14,Mickie ♠️ Kartel ,nene la shiro ah,3-10,[],pre-release,Neutral
798,beyonce,2022-7-14,dlk20200 ,amen,2-18,[],pre-release,Neutral
799,beyonce,2022-7-14,_jenni . ,slay,2-16,[],pre-release,Neutral
800,beyonce,2022-7-14,jj ,beyonce sean carter epstein island,2-15,[],pre-release,Neutral
801,beyonce,2022-7-14,Barbie.chicago ,cardi,2-13,[],pre-release,Neutral
802,beyonce,2022-7-14,Grace Njunge ,yap,2-12,[],pre-release,Neutral
803,beyonce,2022-7-14,itssunniy ,bey ticket prices breaking back eggs beyonce know choose bey eat concert,2-11,[],pre-release,Neutral
804,jonasbrothers,1-30,izzy ,jon bellion ification jonas brothers,1-31,[],pre-release,Neutral
805,jonasbrothers,1-30,Meg ,sweet mama jonas brothers hannah montana,1-31,[],pre-release,Positive
806,jonasbrothers,1-30,neHA ,jonas brothers jon bellion getting flowers deserve,1-31,[],pre-release,Neutral
807,jonasbrothers,1-30,Jacob ,jon bellion writing jonas brothers going good,1-31,[],pre-release,Positive
808,jonasbrothers,1-30,User1234321 ,jon bellion returns,1-31,[],pre-release,Neutral
809,jonasbrothers,1-30,Will Nordt ,nice work jonbellion,1-31,[],pre-release,Positive
810,jonasbrothers,1-30,Melodi 🎶 ,thank jon bellion,1-31,[],pre-release,Positive
811,jonasbrothers,1-30,melon ,jon bellion knew,1-31,[],pre-release,Neutral
812,jonasbrothers,1-30,Vladislav Kropacek ,wow,1-30,[],pre-release,Positive
813,jonasbrothers,1-30,Doug The Pug ,let us go,1-30,[],pre-release,Neutral
814,jonasbrothers,1-30,Lo ,jon b al album excited,1-31,[],pre-release,Positive
815,jonasbrothers,1-30,_clariel ,king jon bellion slaying industry yet,1-31,[],pre-release,Neutral
