,Tweet_Website,Author_Web_Page_URL,Tweet_Time,Tweet_Content,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Artist,hashtags,users,Type,Sentiment
144,https://twitter.com/etiki5/status/1641141158020612097,https://twitter.com/etiki5,2023-03-29 18:11:57,davido add flex soul nah war,6.0,,2.0,Davido,[],etiki5,pre-release,Negative
145,https://twitter.com/UGOOTWEETS/status/1641141204585705472,https://twitter.com/UGOOTWEETS,2023-03-29 18:12:8,flex soul,2.0,1.0,,Davido,[],UGOOTWEETS,pre-release,Neutral
146,https://twitter.com/kyloosprey/status/1641141224366014485,https://twitter.com/kyloosprey,2023-03-29 18:12:13,king kings god greater davido king day,4.0,,,Davido,[],kyloosprey,pre-release,Positive
147,https://twitter.com/_heisowen/status/1641141241210339336,https://twitter.com/_heisowen,2023-03-29 18:12:17,baddest jor,2.0,,,Davido,[],_heisowen,pre-release,Neutral
148,https://twitter.com/StanleyAsika6/status/1641141290829070336,https://twitter.com/StanleyAsika6,2023-03-29 18:12:29,one song missing flex soul hoping would album,3.0,,1.0,Davido,[],StanleyAsika6,pre-release,Positive
149,https://twitter.com/realison25/status/1641141328376365074,https://twitter.com/realison25,2023-03-29 18:12:38,see proper jam,,,2.0,Davido,[],realison25,pre-release,Neutral
150,https://twitter.com/geng_202/status/1641141431312973841,https://twitter.com/geng_202,2023-03-29 18:13:2,competition lady uh,37.0,,,Davido,[],geng_202,pre-release,Neutral
151,https://twitter.com/Stonner_0147/status/1641141433150078984,https://twitter.com/Stonner_0147,2023-03-29 18:13:3,love obo drop favorite davido pictures timelessalbum,3.0,,,Davido,['#timelessalbum'],Stonner_0147,pre-release,Positive
152,https://twitter.com/DUALIPA/status/1222673981452369921/retweets,https://twitter.com/DUALIPA,2020-01-30 0:12:48,future nostalgia album coming april shot hugo comte,,,,Dua Lipa,[],DUALIPA,pre-release,Neutral
153,https://twitter.com/IzzyRosa216/status/1222674052734648321,https://twitter.com/IzzyRosa216,2020-01-30 0:13:5,yesskfnfjdlsdnw,,,,Dua Lipa,[],IzzyRosa216,pre-release,Neutral
154,https://twitter.com/nicolasmccoppin/status/1222674060175400960,https://twitter.com/nicolasmccoppin,2020-01-30 0:13:6,,1.0,,,Dua Lipa,[],nicolasmccoppin,pre-release,Neutral
155,https://twitter.com/MeeCrowWahVay/status/1222674069096673280,https://twitter.com/MeeCrowWahVay,2020-01-30 0:13:8,two days birthday,2.0,,,Dua Lipa,[],MeeCrowWahVay,pre-release,Neutral
156,https://twitter.com/IzzyRosa216/status/1222674085051805703,https://twitter.com/IzzyRosa216,2020-01-30 0:13:12,run butchsjsjs,,,,Dua Lipa,[],IzzyRosa216,pre-release,Neutral
157,https://twitter.com/IzzyRosa216/status/1222674124071428098,https://twitter.com/IzzyRosa216,2020-01-30 0:13:22,coming,,,,Dua Lipa,[],IzzyRosa216,pre-release,Neutral
158,https://twitter.com/DUASBOY/status/1222674190488231937,https://twitter.com/DUASBOY,2020-01-30 0:13:37,conceito coeso e aclamao,,,,Dua Lipa,[],DUASBOY,pre-release,Neutral
159,https://twitter.com/feistyfrank/status/1222674391785451520,https://twitter.com/feistyfrank,2020-01-30 0:14:25,serve century incoming,35.0,,,Dua Lipa,[],feistyfrank,pre-release,Neutral
160,https://twitter.com/giobattaglia_/status/1222674614310113280,https://twitter.com/giobattaglia_,2020-01-30 0:15:18,release us tour dates,,,,Dua Lipa,[],giobattaglia_,pre-release,Neutral
161,https://twitter.com/iamchymes/status/1222676224884932608,https://twitter.com/iamchymes,2020-01-30 0:21:42,omg living aesthetic,,,,Dua Lipa,[],iamchymes,pre-release,Neutral
162,https://twitter.com/xvnightshade/status/1222679945761169408,https://twitter.com/xvnightshade,2020-01-30 0:36:30,heylovebuzz dua lipa release party,3.0,1.0,1.0,Dua Lipa,[],xvnightshade,pre-release,Positive
163,https://twitter.com/Drea_Beatz/status/1222724361573953538,https://twitter.com/Drea_Beatz,2020-01-30 3:32:59,yas,,,,Dua Lipa,[],Drea_Beatz,pre-release,Neutral
164,https://twitter.com/hypernova84/status/1222756641252216832,https://twitter.com/hypernova84,2020-01-30 5:41:15,elonmusk could sue,,,,Dua Lipa,[],hypernova84,pre-release,Neutral
165,https://twitter.com/nihadvatres/status/1222954615752126464,https://twitter.com/nihadvatres,2020-01-30 18:47:56,cannot wait beautiful awesome,,,,Dua Lipa,[],nihadvatres,pre-release,Negative
166,https://twitter.com/formulavetteI/status/1222674054198517762,https://twitter.com/formulavetteI,2020-01-30 0:13:5,omg,39.0,,,Dua Lipa,[],formulavetteI,pre-release,Neutral
167,https://twitter.com/fabbgrat/status/1222674229633613836,https://twitter.com/fabbgrat,2020-01-30 0:13:47,queen,86.0,1.0,,Dua Lipa,[],fabbgrat,pre-release,Neutral
168,https://twitter.com/gabvasa/status/1222674243458039809,https://twitter.com/gabvasa,2020-01-30 0:13:50,url,54.0,3.0,2.0,Dua Lipa,[],gabvasa,pre-release,Neutral
169,https://twitter.com/leocomgrife/status/1222674545238331392,https://twitter.com/leocomgrife,2020-01-30 0:15:2,lenda,250.0,20.0,2.0,Dua Lipa,[],leocomgrife,pre-release,Neutral
170,https://twitter.com/famekilled/status/1222674550737002496,https://twitter.com/famekilled,2020-01-30 0:15:3,look ate,23.0,,,Dua Lipa,[],famekilled,pre-release,Neutral
171,https://twitter.com/Dravenn_/status/1222674619632685058,https://twitter.com/Dravenn_,2020-01-30 0:15:20,album cover,11.0,1.0,,Dua Lipa,[],Dravenn_,pre-release,Neutral
172,https://twitter.com/leocomgrife/status/1222674545238331392,https://twitter.com/leocomgrife,2020-01-30 0:15:2,lenda,250.0,20.0,2.0,Dua Lipa,[],leocomgrife,pre-release,Neutral
173,https://twitter.com/unlocklt/status/1222674252333121537,https://twitter.com/unlocklt,2020-01-30 0:13:52,album year,11.0,,,Dua Lipa,[],unlocklt,pre-release,Neutral
174,https://twitter.com/TheeScreamKing/status/1222674336810700800,https://twitter.com/TheeScreamKing,2020-01-30 0:14:12,buying,18.0,,,Dua Lipa,[],TheeScreamKing,pre-release,Neutral
175,https://twitter.com/nostalgiartk/status/1222674348051443713,https://twitter.com/nostalgiartk,2020-01-30 0:14:15,future nostalgia album year,5.0,1.0,,Dua Lipa,[],nostalgiartk,pre-release,Neutral
176,https://twitter.com/witnessandrea/status/1222674652922814471,https://twitter.com/witnessandrea,2020-01-30 0:15:28,things would,23.0,,1.0,Dua Lipa,[],witnessandrea,pre-release,Neutral
177,https://twitter.com/rachyymarshall/status/1222674700423311365,https://twitter.com/rachyymarshall,2020-01-30 0:15:39,cover choice stan,9.0,1.0,,Dua Lipa,[],rachyymarshall,pre-release,Neutral
178,https://twitter.com/sbstryker/status/1222674995404427265,https://twitter.com/sbstryker,2020-01-30 0:16:49,run,110.0,1.0,1.0,Dua Lipa,[],sbstryker,pre-release,Neutral
179,https://twitter.com/touchnick/status/1222675105739833345,https://twitter.com/touchnick,2020-01-30 0:17:16,take money url,85.0,8.0,1.0,Dua Lipa,[],touchnick,pre-release,Neutral
180,https://twitter.com/gustavoassis/status/1222675117152620547,https://twitter.com/gustavoassis,2020-01-30 0:17:18,finally someone giving gays everything deserve,22.0,,,Dua Lipa,[],gustavoassis,pre-release,Positive
181,https://twitter.com/aworldaIone/status/1222674016873271296,https://twitter.com/aworldaIone,2020-01-30 0:12:56,phshahshahs,1.0,,,Dua Lipa,[],aworldaIone,pre-release,Neutral
182,https://twitter.com/dreamyevermore/status/1222674019339702272,https://twitter.com/dreamyevermore,2020-01-30 0:12:57,love,1.0,1.0,,Dua Lipa,[],dreamyevermore,pre-release,Positive
183,https://twitter.com/ababygod/status/1222674023286480896,https://twitter.com/ababygod,2020-01-30 0:12:57,exactly,3.0,,,Dua Lipa,[],ababygod,pre-release,Neutral
184,https://twitter.com/alexx_gl2/status/1222674025127841793,https://twitter.com/alexx_gl2,2020-01-30 0:12:58,cannot wait,2.0,,,Dua Lipa,[],alexx_gl2,pre-release,Neutral
185,https://twitter.com/dreamyevermore/status/1222674031935139842,https://twitter.com/dreamyevermore,2020-01-30 0:13:0,queen,1.0,,,Dua Lipa,[],dreamyevermore,pre-release,Neutral
186,https://twitter.com/aworldaIone/status/1222674034078502913,https://twitter.com/aworldaIone,2020-01-30 0:13:0,win,1.0,,,Dua Lipa,[],aworldaIone,pre-release,Positive
187,https://twitter.com/gngnostalgia/status/1222674039283634181,https://twitter.com/gngnostalgia,2020-01-30 0:13:1,yes,2.0,,,Dua Lipa,[],gngnostalgia,pre-release,Positive
188,https://twitter.com/puremelodram4/status/1222674041447813120,https://twitter.com/puremelodram4,2020-01-30 0:13:2,yes dua,1.0,,1.0,Dua Lipa,[],puremelodram4,pre-release,Positive
189,https://twitter.com/nostalgiartk/status/1222674042529964034,https://twitter.com/nostalgiartk,2020-01-30 0:13:2,iakaoanskamnnaa,1.0,,,Dua Lipa,[],nostalgiartk,pre-release,Neutral
190,https://twitter.com/lcherrydua/status/1222674047739269120,https://twitter.com/lcherrydua,2020-01-30 0:13:3,queen,1.0,,,Dua Lipa,[],lcherrydua,pre-release,Neutral
191,https://twitter.com/alexx_gl2/status/1222674025127841793,https://twitter.com/alexx_gl2,2020-01-30 0:12:58,cannot wait,2.0,,,Dua Lipa,[],alexx_gl2,pre-release,Neutral
192,https://twitter.com/dreamyevermore/status/1222674031935139842,https://twitter.com/dreamyevermore,2020-01-30 0:13:0,queen,1.0,,,Dua Lipa,[],dreamyevermore,pre-release,Neutral
193,https://twitter.com/aworldaIone/status/1222674034078502913,https://twitter.com/aworldaIone,2020-01-30 0:13:0,win,1.0,,,Dua Lipa,[],aworldaIone,pre-release,Positive
194,https://twitter.com/gngnostalgia/status/1222674039283634181,https://twitter.com/gngnostalgia,2020-01-30 0:13:1,yes,2.0,,,Dua Lipa,[],gngnostalgia,pre-release,Positive
195,https://twitter.com/duasworld/status/1222674048188022786,https://twitter.com/duasworld,2020-01-30 0:13:3,cannot wait,1.0,,1.0,Dua Lipa,[],duasworld,pre-release,Neutral
196,https://twitter.com/prettyplslipa/status/1222674048565633025,https://twitter.com/prettyplslipa,2020-01-30 0:13:4,excited,2.0,,,Dua Lipa,[],prettyplslipa,pre-release,Positive
197,https://twitter.com/omgabs/status/1222674050016780290,https://twitter.com/omgabs,2020-01-30 0:13:4,obrigado pelo alimento mame,1.0,,,Dua Lipa,[],omgabs,pre-release,Neutral
198,https://twitter.com/eunjikims/status/1222674059806199808,https://twitter.com/eunjikims,2020-01-30 0:13:6,pretends see mins ago,2.0,,1.0,Dua Lipa,[],eunjikims,pre-release,Negative
199,https://twitter.com/good4ul/status/1222674060422930435,https://twitter.com/good4ul,2020-01-30 0:13:6,wtf,1.0,,,Dua Lipa,[],good4ul,pre-release,Negative
200,https://twitter.com/queersadillas/status/1222674062570377216,https://twitter.com/queersadillas,2020-01-30 0:13:7,whole serve,2.0,,,Dua Lipa,[],queersadillas,pre-release,Neutral
201,https://twitter.com/bitemylipa/status/1222674064147472387,https://twitter.com/bitemylipa,2020-01-30 0:13:7,hello,1.0,,,Dua Lipa,[],bitemylipa,pre-release,Neutral
202,https://twitter.com/no444h/status/1222674071592280065,https://twitter.com/no444h,2020-01-30 0:13:9,sickening,1.0,,,Dua Lipa,[],no444h,pre-release,Negative
203,https://twitter.com/sighzach/status/1222674073152520194,https://twitter.com/sighzach,2020-01-30 0:13:9,mam biggest serve ever,2.0,,,Dua Lipa,[],sighzach,pre-release,Neutral
204,https://twitter.com/prettyplslipa/status/1222674073349775360,https://twitter.com/prettyplslipa,2020-01-30 0:13:9,going end careers,2.0,,1.0,Dua Lipa,[],prettyplslipa,pre-release,Neutral
205,https://twitter.com/damagedsnack/status/1222674027266957312,https://twitter.com/damagedsnack,2020-01-30 0:12:58,yes,,,,Dua Lipa,[],damagedsnack,pre-release,Positive
206,https://twitter.com/Renato_E_Gozzi/status/1222674027778584578,https://twitter.com/Renato_E_Gozzi,2020-01-30 0:12:59,queen,,,,Dua Lipa,[],Renato_E_Gozzi,pre-release,Neutral
207,https://twitter.com/BLOOMTHISWAY/status/1222674028160110592,https://twitter.com/BLOOMTHISWAY,2020-01-30 0:12:59,period,,,,Dua Lipa,[],BLOOMTHISWAY,pre-release,Neutral
208,https://twitter.com/duasworld/status/1222674031024967680,https://twitter.com/duasworld,2020-01-30 0:12:59,bdjsbsjsjsjnzjsbd,,,,Dua Lipa,[],duasworld,pre-release,Neutral
209,https://twitter.com/luvborderline/status/1222674031180156929,https://twitter.com/luvborderline,2020-01-30 0:12:59,ahg yes cannot wait shsujsjs,,,,Dua Lipa,[],luvborderline,pre-release,Positive
210,https://twitter.com/RagingWolf_/status/1222674031452786693,https://twitter.com/RagingWolf_,2020-01-30 0:12:59,screaming,,,,Dua Lipa,[],RagingWolf_,pre-release,Negative
211,https://twitter.com/hauntedromanoff/status/1222674032207781889,https://twitter.com/hauntedromanoff,2020-01-30 0:13:0,omfg,,,,Dua Lipa,[],hauntedromanoff,pre-release,Neutral
212,https://twitter.com/harleysinhawaii/status/1222674037660405763,https://twitter.com/harleysinhawaii,2020-01-30 0:13:1,love,,,,Dua Lipa,[],harleysinhawaii,pre-release,Positive
213,https://twitter.com/killinghtmare/status/1222674039342125056,https://twitter.com/killinghtmare,2020-01-30 0:13:1,serve,,,,Dua Lipa,[],killinghtmare,pre-release,Neutral
214,https://twitter.com/nnnatalina/status/1222674039925366784,https://twitter.com/nnnatalina,2020-01-30 0:13:1,gurl ready,,,,Dua Lipa,[],nnnatalina,pre-release,Positive
215,https://twitter.com/lcherrydua/status/1222674077242077185,https://twitter.com/lcherrydua,2020-01-30 0:13:10,te amo te amo te amo,1.0,,,Dua Lipa,[],lcherrydua,pre-release,Neutral
216,https://twitter.com/pachidermi/status/1222674079368523776,https://twitter.com/pachidermi,2020-01-30 0:13:11,soisidkdkdld,1.0,,,Dua Lipa,[],pachidermi,pre-release,Neutral
217,https://twitter.com/gngnostalgia/status/1222674087618674689,https://twitter.com/gngnostalgia,2020-01-30 0:13:13,looks good dua,4.0,,,Dua Lipa,[],gngnostalgia,pre-release,Positive
218,https://twitter.com/nostalgiartk/status/1222674089363615744,https://twitter.com/nostalgiartk,2020-01-30 0:13:13,dua vino salvar el pop,6.0,,,Dua Lipa,[],nostalgiartk,pre-release,Neutral
219,https://twitter.com/good4ul/status/1222674098070990849,https://twitter.com/good4ul,2020-01-30 0:13:15,cannot wait,1.0,,,Dua Lipa,[],good4ul,pre-release,Neutral
220,https://twitter.com/prettyplslipa/status/1222674106191175681,https://twitter.com/prettyplslipa,2020-01-30 0:13:17,cannot wait hear physical bitch,3.0,,1.0,Dua Lipa,[],prettyplslipa,pre-release,Negative
221,https://twitter.com/unlocklt/status/1222674108879527936,https://twitter.com/unlocklt,2020-01-30 0:13:18,ah,1.0,,,Dua Lipa,[],unlocklt,pre-release,Neutral
222,https://twitter.com/dreamyevermore/status/1222674112843329536,https://twitter.com/dreamyevermore,2020-01-30 0:13:19,coming save music industry yup,1.0,,,Dua Lipa,[],dreamyevermore,pre-release,Positive
223,https://twitter.com/robbiesdua/status/1222674121554685952,https://twitter.com/robbiesdua,2020-01-30 0:13:21,absolute serve,1.0,,,Dua Lipa,[],robbiesdua,pre-release,Neutral
224,https://twitter.com/foolsimmunity/status/1222674125220732928,https://twitter.com/foolsimmunity,2020-01-30 0:13:22,yes,1.0,,,Dua Lipa,[],foolsimmunity,pre-release,Positive
225,https://twitter.com/fuckandmakeup/status/1222674131310858241,https://twitter.com/fuckandmakeup,2020-01-30 0:13:23,look ate,1.0,,,Dua Lipa,[],fuckandmakeup,pre-release,Neutral
226,https://twitter.com/wereworIdcIass/status/1222674135018590209,https://twitter.com/wereworIdcIass,2020-01-30 0:13:24,cannot wait,1.0,,,Dua Lipa,[],wereworIdcIass,pre-release,Neutral
227,https://twitter.com/frutacaida/status/1222674135232532481,https://twitter.com/frutacaida,2020-01-30 0:13:24,serve,1.0,,,Dua Lipa,[],frutacaida,pre-release,Neutral
228,https://twitter.com/Stylestess1D/status/1222674135928778753,https://twitter.com/Stylestess1D,2020-01-30 0:13:24,yes baby,1.0,,,Dua Lipa,[],Stylestess1D,pre-release,Positive
229,https://twitter.com/prettyplslipa/status/1222674138369810433,https://twitter.com/prettyplslipa,2020-01-30 0:13:25,going kill,2.0,,,Dua Lipa,[],prettyplslipa,pre-release,Negative
230,https://twitter.com/steinfeldxbeer/status/1222674140026589184,https://twitter.com/steinfeldxbeer,2020-01-30 0:13:25,yes love cannot wait worked hard,1.0,,,Dua Lipa,[],steinfeldxbeer,pre-release,Positive
231,https://twitter.com/chelIl_/status/1222674143512088576,https://twitter.com/chelIl_,2020-01-30 0:13:26,linda responde wpp,1.0,,,Dua Lipa,[],chelIl_,pre-release,Neutral
232,https://twitter.com/whichvwitch/status/1222674152387219456,https://twitter.com/whichvwitch,2020-01-30 0:13:28,,7.0,1.0,,Dua Lipa,[],whichvwitch,pre-release,Neutral
233,https://twitter.com/HereComesShawty/status/1222674162960998400,https://twitter.com/HereComesShawty,2020-01-30 0:13:31,bitchaggsjahskcjeapdjjdpajsbcjslxhskakdndpalsnvxisuwyfnwo,1.0,,,Dua Lipa,[],HereComesShawty,pre-release,Neutral
234,https://twitter.com/prettyplslipa/status/1222674176248614913,https://twitter.com/prettyplslipa,2020-01-30 0:13:34,periodt,2.0,,,Dua Lipa,[],prettyplslipa,pre-release,Neutral
235,https://twitter.com/lgbtdlipa/status/1222674189011824640,https://twitter.com/lgbtdlipa,2020-01-30 0:13:37,future nostalgia aoty,5.0,,1.0,Dua Lipa,[],lgbtdlipa,pre-release,Neutral
236,https://twitter.com/hojenaosatanas/status/1222674195559145473,https://twitter.com/hojenaosatanas,2020-01-30 0:13:39,lenda,1.0,,,Dua Lipa,[],hojenaosatanas,pre-release,Neutral
237,https://twitter.com/itsafalsegod/status/1222674218615279619,https://twitter.com/itsafalsegod,2020-01-30 0:13:44,thank putting text love,6.0,,,Dua Lipa,[],itsafalsegod,pre-release,Positive
238,https://twitter.com/heirgenesis/status/1222674221903630344,https://twitter.com/heirgenesis,2020-01-30 0:13:45,alot people would scared,1.0,,,Dua Lipa,[],heirgenesis,pre-release,Negative
239,https://twitter.com/75Elias/status/1222674227410718720,https://twitter.com/75Elias,2020-01-30 0:13:46,want tracklist,,,1.0,Dua Lipa,[],75Elias,pre-release,Positive
240,https://twitter.com/alrightwalls/status/1222674244515127296,https://twitter.com/alrightwalls,2020-01-30 0:13:50,iendobwisja q,1.0,,,Dua Lipa,[],alrightwalls,pre-release,Neutral
241,https://twitter.com/alrightwalls/status/1222674252593336321,https://twitter.com/alrightwalls,2020-01-30 0:13:52,queen,1.0,,,Dua Lipa,[],alrightwalls,pre-release,Neutral
242,https://twitter.com/youcanfacethis/status/1222674043821838338,https://twitter.com/youcanfacethis,2020-01-30 0:13:2,yup,,,,Dua Lipa,[],youcanfacethis,pre-release,Neutral
243,https://twitter.com/famouslytaylor/status/1222674044580958209,https://twitter.com/famouslytaylor,2020-01-30 0:13:3,oh wow,,,,Dua Lipa,[],famouslytaylor,pre-release,Positive
244,https://twitter.com/queenpopdua/status/1222674045092728833,https://twitter.com/queenpopdua,2020-01-30 0:13:3,queen pop,,,,Dua Lipa,[],queenpopdua,pre-release,Neutral
245,https://twitter.com/immunitystyles/status/1222674045268897793,https://twitter.com/immunitystyles,2020-01-30 0:13:3,yes,,,,Dua Lipa,[],immunitystyles,pre-release,Positive
246,https://twitter.com/AlluraTheDoll/status/1222674046539747331,https://twitter.com/AlluraTheDoll,2020-01-30 0:13:3,period,,,,Dua Lipa,[],AlluraTheDoll,pre-release,Neutral
247,https://twitter.com/giivaccari/status/1222674046762004487,https://twitter.com/giivaccari,2020-01-30 0:13:3,caralha,,,,Dua Lipa,[],giivaccari,pre-release,Neutral
248,https://twitter.com/hauntedromanoff/status/1222674051107344387,https://twitter.com/hauntedromanoff,2020-01-30 0:13:4,excited wtf,,,,Dua Lipa,[],hauntedromanoff,pre-release,Negative
249,https://twitter.com/AChemicalLost/status/1222674051254161408,https://twitter.com/AChemicalLost,2020-01-30 0:13:4,fuck serve moment groundbreaking,,,,Dua Lipa,[],AChemicalLost,pre-release,Negative
250,https://twitter.com/fagmobxcx/status/1222674053212721152,https://twitter.com/fagmobxcx,2020-01-30 0:13:5,yup,,,,Dua Lipa,[],fagmobxcx,pre-release,Neutral
251,https://twitter.com/aiy6na/status/1222674053623877633,https://twitter.com/aiy6na,2020-01-30 0:13:5,oh b word,,,,Dua Lipa,[],aiy6na,pre-release,Neutral
252,https://twitter.com/Renato_E_Gozzi/status/1222674054907420678,https://twitter.com/Renato_E_Gozzi,2020-01-30 0:13:5,streaming,,,,Dua Lipa,[],Renato_E_Gozzi,pre-release,Neutral
253,https://twitter.com/bloodhoundafi/status/1222674055813378052,https://twitter.com/bloodhoundafi,2020-01-30 0:13:5,april hsiaksialaohxsijxisnxs,,,,Dua Lipa,[],bloodhoundafi,pre-release,Neutral
254,https://twitter.com/pensiveblackgay/status/1222674058493550593,https://twitter.com/pensiveblackgay,2020-01-30 0:13:6,yes,,,,Dua Lipa,[],pensiveblackgay,pre-release,Positive
255,https://twitter.com/killinghtmare/status/1222674059336413184,https://twitter.com/killinghtmare,2020-01-30 0:13:6,thank,,,,Dua Lipa,[],killinghtmare,pre-release,Positive
256,https://twitter.com/supernovamke/status/1222674061303652352,https://twitter.com/supernovamke,2020-01-30 0:13:7,good,,,,Dua Lipa,[],supernovamke,pre-release,Positive
257,https://twitter.com/Craigizzle/status/1222674063308546049,https://twitter.com/Craigizzle,2020-01-30 0:13:7,choice stan,,,,Dua Lipa,[],Craigizzle,pre-release,Neutral
258,https://twitter.com/MajosJumpsuit/status/1222674063354744833,https://twitter.com/MajosJumpsuit,2020-01-30 0:13:7,omg really crying,,,,Dua Lipa,[],MajosJumpsuit,pre-release,Negative
259,https://twitter.com/alyssarosanne/status/1222674063568580608,https://twitter.com/alyssarosanne,2020-01-30 0:13:7,good,,,,Dua Lipa,[],alyssarosanne,pre-release,Positive
260,https://twitter.com/prettyplslipa/status/1222674253335711744,https://twitter.com/prettyplslipa,2020-01-30 0:13:52,celebratin,10.0,,,Dua Lipa,[],prettyplslipa,pre-release,Neutral
261,https://twitter.com/getjinxedbby/status/1222674279545942017,https://twitter.com/getjinxedbby,2020-01-30 0:13:59,cultural reset url,10.0,,,Dua Lipa,[],getjinxedbby,pre-release,Neutral
262,https://twitter.com/jusdaydreamin/status/1222674288982937600,https://twitter.com/jusdaydreamin,2020-01-30 0:14:1,exactly,9.0,,,Dua Lipa,[],jusdaydreamin,pre-release,Neutral
263,https://twitter.com/perrysus/status/1222674535620718593,https://twitter.com/perrysus,2020-01-30 0:15:0,yes queen ready album decade,4.0,,1.0,Dua Lipa,[],perrysus,pre-release,Positive
264,https://twitter.com/cruelnox/status/1222674843239428098,https://twitter.com/cruelnox,2020-01-30 0:16:13,know worth wait literally cannot wait coming blood,7.0,,,Dua Lipa,[],cruelnox,pre-release,Positive
265,https://twitter.com/BardiUpdatess/status/1222675203341398018,https://twitter.com/BardiUpdatess,2020-01-30 0:17:39,come art direction,9.0,,,Dua Lipa,[],BardiUpdatess,pre-release,Neutral
266,https://twitter.com/americanpsycoh/status/1222675279191080960,https://twitter.com/americanpsycoh,2020-01-30 0:17:57,cover soo sick,5.0,,,Dua Lipa,[],americanpsycoh,pre-release,Negative
267,https://twitter.com/FEGtokenio/status/1222675331007401990,https://twitter.com/FEGtokenio,2020-01-30 0:18:9,floor,21.0,,,Dua Lipa,[],FEGtokenio,pre-release,Neutral
268,https://twitter.com/katysbldo/status/1222675402189086720,https://twitter.com/katysbldo,2020-01-30 0:18:26,tell mom release queen,2.0,1.0,,Dua Lipa,[],katysbldo,pre-release,Neutral
269,https://twitter.com/FEGtokenio/status/1222675331007401990,https://twitter.com/FEGtokenio,2020-01-30 0:18:9,floor,21.0,,,Dua Lipa,[],FEGtokenio,pre-release,Neutral
270,https://twitter.com/katysbldo/status/1222675402189086720,https://twitter.com/katysbldo,2020-01-30 0:18:26,tell mom release queen,2.0,1.0,,Dua Lipa,[],katysbldo,pre-release,Neutral
271,https://twitter.com/nostalgiartk/status/1222674272579194880,https://twitter.com/nostalgiartk,2020-01-30 0:13:57,te amo demasiado dua sabes lo orgullosa que estoy de lo que haces te amo te amo,1.0,,,Dua Lipa,[],nostalgiartk,pre-release,Neutral
272,https://twitter.com/alrightwalls/status/1222674293349404675,https://twitter.com/alrightwalls,2020-01-30 0:14:2,literalky dying cannot,1.0,,,Dua Lipa,[],alrightwalls,pre-release,Neutral
273,https://twitter.com/LovatosSwift/status/1222674324886376455,https://twitter.com/LovatosSwift,2020-01-30 0:14:9,also snapped vinyls,2.0,,,Dua Lipa,[],LovatosSwift,pre-release,Neutral
274,https://twitter.com/alrightwalls/status/1222674327696498689,https://twitter.com/alrightwalls,2020-01-30 0:14:10,iqbdonso yes tjw queen coming finally,1.0,,,Dua Lipa,[],alrightwalls,pre-release,Positive
275,https://twitter.com/ahmedhashishhh/status/1222674373691215873,https://twitter.com/ahmedhashishhh,2020-01-30 0:14:21,cannot fucking wait,1.0,,,Dua Lipa,[],ahmedhashishhh,pre-release,Neutral
276,https://twitter.com/alrightwalls/status/1222674393370972160,https://twitter.com/alrightwalls,2020-01-30 0:14:26,love much si exited feel like going exploit literally,1.0,,,Dua Lipa,[],alrightwalls,pre-release,Positive
277,https://twitter.com/passionatedaya/status/1222674395597983746,https://twitter.com/passionatedaya,2020-01-30 0:14:26,excited,1.0,,,Dua Lipa,[],passionatedaya,pre-release,Positive
278,https://twitter.com/tattooedreams/status/1222674404116701184,https://twitter.com/tattooedreams,2020-01-30 0:14:28,album year contender,1.0,,,Dua Lipa,[],tattooedreams,pre-release,Positive
279,https://twitter.com/heylipemoreno/status/1222674405719007241,https://twitter.com/heylipemoreno,2020-01-30 0:14:29,tu muito linda na moral,1.0,,,Dua Lipa,[],heylipemoreno,pre-release,Neutral
280,https://twitter.com/piwonjay/status/1222674583653953542,https://twitter.com/piwonjay,2020-01-30 0:15:11,swoapyy want wait till april want,1.0,,1.0,Dua Lipa,[],piwonjay,pre-release,Positive
281,https://twitter.com/grndxlipa/status/1222674601836253184,https://twitter.com/grndxlipa,2020-01-30 0:15:15,wig,4.0,,,Dua Lipa,[],grndxlipa,pre-release,Neutral
282,https://twitter.com/grndxlipa/status/1222674675257487362,https://twitter.com/grndxlipa,2020-01-30 0:15:33,aoty,3.0,,,Dua Lipa,[],grndxlipa,pre-release,Neutral
283,https://twitter.com/reignarmani/status/1222674882351288321,https://twitter.com/reignarmani,2020-01-30 0:16:22,yes mama drop tracklist,4.0,,,Dua Lipa,[],reignarmani,pre-release,Positive
284,https://twitter.com/DarioSwiftLipa/status/1222675266205626369,https://twitter.com/DarioSwiftLipa,2020-01-30 0:17:54,crying,3.0,,,Dua Lipa,[],DarioSwiftLipa,pre-release,Negative
285,https://twitter.com/duaaboluda/status/1222675337026338817,https://twitter.com/duaaboluda,2020-01-30 0:18:11,yes queen,3.0,,,Dua Lipa,[],duaaboluda,pre-release,Positive
286,https://twitter.com/ShaneAvery/status/1222675414599991297,https://twitter.com/ShaneAvery,2020-01-30 0:18:29,get losers saving pop music,1.0,,1.0,Dua Lipa,[],ShaneAvery,pre-release,Negative
287,https://twitter.com/witnessandrea/status/1222675507420041217,https://twitter.com/witnessandrea,2020-01-30 0:18:51,look revived pop music everyone thought dead,129.0,1.0,2.0,Dua Lipa,[],witnessandrea,pre-release,Negative
288,https://twitter.com/Ericcervantesz/status/1222675630271102978,https://twitter.com/Ericcervantesz,2020-01-30 0:19:21,day birthday,1.0,,1.0,Dua Lipa,[],Ericcervantesz,pre-release,Neutral
